user_id,membership_type,total_order_cnt,total_cost,avg_coupon_amt,avg_point_amt,weekly_order_cnt,monthly_order_cnt,avg_cost,avg_item_cost,last_date
i3fvwoZCu7cWJ95,100,1.0,15500.0,0.0,0.0,1.0,1.0,15500.0,8000.0,2020-03-15
iVjTrufJgjGV4PB,100,1.0,8000.0,0.0,0.0,1.0,1.0,8000.0,0.0,2020-04-15
uXQs07aYlQznflB,100,1.0,75000.0,0.0,0.0,1.0,1.0,75000.0,68000.0,2020-01-10
fSdXf5eR8oE2cQQ,100,1.0,25000.0,0.0,0.0,1.0,1.0,25000.0,0.0,2020-02-19
YUtREHIKHcstTHO,100,2.0,29000.0,0.0,0.0,1.0,2.0,14500.0,8000.0,2020-02-28
MDJGS1VsbY2q2CY,300,10.0,334000.0,0.0,0.0,1.1111111111111112,2.5,33400.0,13700.0,2020-05-27
bynlViLItQ5rcoU,100,1.0,21500.0,0.0,0.0,1.0,1.0,21500.0,15000.0,2020-01-05
woFM7FDKsUXLMXy,100,1.0,28000.0,0.0,0.0,1.0,1.0,28000.0,22000.0,2020-02-29
fZFuFA9zo0xhT0Z,100,1.0,27000.0,-5000.0,0.0,1.0,1.0,27000.0,21000.0,2020-03-10
FBkLH5puhRGJrOt,100,2.0,34000.0,-7500.0,-8950.0,1.0,1.0,17000.0,11000.0,2020-04-03
thftST4Ajz1hsXQ,100,1.0,21400.0,-10000.0,-11300.0,1.0,1.0,21400.0,15900.0,2020-02-20
yP9IJyvs5NTTFO6,100,2.0,37500.0,-7250.0,-11350.0,1.0,1.0,18750.0,16500.0,2020-05-22
K0NDeSW4boVCjOD,100,1.0,17000.0,-5000.0,-12000.0,1.0,1.0,17000.0,17000.0,2020-02-27
RRf30XrSDiBsHrp,100,1.0,18000.0,-5000.0,-12800.0,1.0,1.0,18000.0,13000.0,2020-01-11
xlEUoDc0z4EcP5K,100,2.0,37000.0,-7500.0,-10900.0,1.0,1.0,18500.0,13500.0,2020-06-05
6kWdAgL7nYjcxZs,100,1.0,26500.0,0.0,0.0,1.0,1.0,26500.0,20000.0,2020-01-12
d4EOAwW6nAJGT6t,100,1.0,39000.0,0.0,0.0,1.0,1.0,39000.0,36000.0,2020-04-09
ctajKlBkGsb4FrQ,100,1.0,27500.0,-10000.0,0.0,1.0,1.0,27500.0,20500.0,2020-01-01
jBPGwGwWIXQQtGf,300,29.0,1142300.0,-172.41379310344828,0.0,1.7058823529411764,4.833333333333333,39389.66,33096.55,2020-06-23
zsJUpL6GlXjQcLB,300,55.0,1347300.0,-1190.909090909091,-11.454545454545455,2.2916666666666665,9.166666666666666,24496.36,21132.73,2020-06-30
NqGSeZslOWUeVcg,100,1.0,22400.0,0.0,0.0,1.0,1.0,22400.0,17900.0,2020-02-08
t1awRgM0ppOGtw9,100,1.0,44000.0,0.0,0.0,1.0,1.0,44000.0,39000.0,2020-01-28
Y193y7WysGJcP07,100,1.0,43500.0,0.0,0.0,1.0,1.0,43500.0,39000.0,2020-01-09
qjcOsQYEe7yfwTw,100,1.0,17500.0,0.0,0.0,1.0,1.0,17500.0,0.0,2020-04-25
2ynwhZ5Ug4HoUSp,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,19500.0,2020-01-06
Ucj1Ez2OUCoirjJ,100,1.0,42500.0,0.0,0.0,1.0,1.0,42500.0,36000.0,2020-02-09
qLwPTAYKO7i0Xnh,400,83.0,2116900.0,-469.87951807228916,0.0,2.9642857142857144,13.833333333333334,25504.82,17544.58,2020-06-28
VjnCx8jYG3A1asG,300,49.0,1276800.0,-387.7551020408163,0.0,2.227272727272727,8.166666666666666,26057.14,21722.45,2020-06-16
Nah4ljYcAqJJTMM,300,109.0,5826100.0,-756.8807339449542,0.0,3.892857142857143,18.166666666666668,53450.46,45692.66,2020-06-27
7r1H4JpjAs5tyIZ,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,31500.0,2020-02-24
mO002O8HXNeJYDZ,300,37.0,1344500.0,-27.027027027027028,0.0,1.85,6.166666666666667,36337.84,31567.57,2020-06-21
LNclUSHVWkaM7ck,300,4.0,273500.0,0.0,0.0,1.0,2.0,68375.0,2250.0,2020-06-28
t27I0HM66fixBbK,100,1.0,17000.0,-5000.0,0.0,1.0,1.0,17000.0,16000.0,2020-01-17
537ws8RCrxET5Dy,100,1.0,9000.0,0.0,0.0,1.0,1.0,9000.0,3000.0,2020-02-07
WyDqJifMTPKbEE7,100,2.0,48920.0,0.0,0.0,1.0,1.0,24460.0,0.0,2020-04-04
NsUW0rRJ1c3stFR,300,13.0,392750.0,-1230.7692307692307,0.0,1.4444444444444444,3.25,30211.54,20788.46,2020-04-28
IRV767fx4R4mjCw,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,21000.0,2020-01-03
F17ql6ojdfjjtXQ,100,1.0,34000.0,0.0,0.0,1.0,1.0,34000.0,28000.0,2020-04-19
0UhOjGdbnsILgGC,300,12.0,421040.0,-1250.0,0.0,1.0909090909090908,2.0,35086.67,22666.67,2020-06-18
Y95agurmep4sJyv,100,2.0,39500.0,0.0,0.0,1.0,1.0,19750.0,14750.0,2020-03-12
1nBP2xiwd9WCsAO,300,38.0,1048840.0,-1157.8947368421052,0.0,1.9,6.333333333333333,27601.05,11315.79,2020-06-29
r9oe0gyUPAdOVvy,100,1.0,40000.0,0.0,0.0,1.0,1.0,40000.0,31000.0,2020-02-22
8kaavbJ6vZz4rME,100,1.0,35500.0,-3000.0,0.0,1.0,1.0,35500.0,28000.0,2020-01-05
Ey5vIxskUnTqp2L,100,1.0,26500.0,0.0,0.0,1.0,1.0,26500.0,0.0,2020-01-06
l26HZRcl4YEQHff,100,2.0,16500.0,0.0,0.0,1.0,2.0,8250.0,750.0,2020-06-17
SFwlJPYGXgGtkdt,100,1.0,32500.0,0.0,0.0,1.0,1.0,32500.0,0.0,2020-04-29
3RahSPeDIrsimyW,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,0.0,2020-01-04
ZzThAJvF4DMBw3p,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,35500.0,2020-02-27
KvtD5dvVIHdhHVs,300,10.0,498000.0,-500.0,0.0,1.4285714285714286,2.5,49800.0,18900.0,2020-06-30
9qBacQnWULrCVtW,300,32.0,1172300.0,0.0,0.0,1.8823529411764706,5.333333333333333,36634.38,31575.0,2020-06-27
5upzpMeVLE4FIfq,100,1.0,49500.0,0.0,0.0,1.0,1.0,49500.0,46000.0,2020-04-02
aj5sOXc0uPRHpTF,300,68.0,2379250.0,-2433.823529411765,0.0,2.5185185185185186,11.333333333333334,34988.97,26900.74,2020-06-30
cg2iwOSfYM9KZNW,100,1.0,43500.0,0.0,0.0,1.0,1.0,43500.0,41000.0,2020-02-23
eJiCCdkasizI572,100,1.0,38000.0,0.0,0.0,1.0,1.0,38000.0,0.0,2020-02-04
IqreeQ6X3uWJEVF,100,1.0,49200.0,0.0,0.0,1.0,1.0,49200.0,43200.0,2020-03-13
z51RMzb4i2ZfTKj,100,1.0,39500.0,0.0,0.0,1.0,1.0,39500.0,35000.0,2020-06-12
JrU2zDd2NWvAfmW,100,1.0,10000.0,0.0,0.0,1.0,1.0,10000.0,4000.0,2020-02-25
oKA5AecpXUhfIBB,100,1.0,35000.0,0.0,0.0,1.0,1.0,35000.0,0.0,2020-03-28
qgAa5qx6BVqsTor,100,1.0,22500.0,0.0,0.0,1.0,1.0,22500.0,16000.0,2020-04-25
DnZTTTw6M7RJX7G,100,1.0,21000.0,0.0,0.0,1.0,1.0,21000.0,14000.0,2020-01-09
HcgAAEs83n6F34u,300,44.0,1761100.0,-636.3636363636364,0.0,1.9130434782608696,7.333333333333333,40025.0,7159.09,2020-06-30
KXBcYFprj9aEHip,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,19000.0,2020-02-14
4ZZppLXcchW6c5A,100,3.0,50000.0,0.0,0.0,1.0,1.0,16666.67,0.0,2020-03-22
MK4rGy0VSwQpJO9,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,35000.0,2020-02-20
jdudns5dGGJvowG,100,1.0,22000.0,-5000.0,0.0,1.0,1.0,22000.0,15000.0,2020-01-06
OzpYK8wsTYcJvYz,100,1.0,34000.0,0.0,0.0,1.0,1.0,34000.0,27000.0,2020-01-13
bP92bDuCsb350BP,100,1.0,20000.0,0.0,0.0,1.0,1.0,20000.0,14000.0,2020-01-07
UuN1qbtPwuDWlrb,100,1.0,9000.0,0.0,0.0,1.0,1.0,9000.0,3000.0,2020-06-25
VcRd7i9Fn9cqrXe,100,1.0,19300.0,0.0,0.0,1.0,1.0,19300.0,13800.0,2020-06-13
f5bBByrWzZumsJD,100,1.0,11600.0,0.0,0.0,1.0,1.0,11600.0,11100.0,2020-04-27
7ig0z4DP8ruFLqL,100,1.0,24900.0,0.0,0.0,1.0,1.0,24900.0,18400.0,2020-02-02
IC8IjY3nfQtxTIO,100,1.0,26500.0,0.0,0.0,1.0,1.0,26500.0,20000.0,2020-01-01
JegNxSfNKElYb5i,300,35.0,1153620.0,-685.7142857142857,0.0,1.5909090909090908,5.833333333333333,32960.57,17502.86,2020-06-30
LkzAHkrT2atceIO,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,0.0,2020-05-10
57nzLH110d3h90W,100,2.0,38500.0,-3000.0,0.0,1.0,2.0,19250.0,14250.0,2020-01-21
elvcJqmrLWFwXCP,100,1.0,40000.0,0.0,0.0,1.0,1.0,40000.0,0.0,2020-01-12
uxJPrVAwceq53sh,100,2.0,14000.0,0.0,0.0,1.0,1.0,7000.0,0.0,2020-03-21
093P8jxx7zhcmRN,500,10.0,325100.0,-400.0,0.0,1.25,2.5,32510.0,26150.0,2020-06-29
jDt0YBIdr19CqHA,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,16500.0,2020-06-25
PReK2Oo0GFC5dMf,400,9.0,439200.0,0.0,0.0,1.2857142857142858,2.25,48800.0,7777.78,2020-06-16
c6NuPeTclFDbsbf,100,2.0,37000.0,0.0,0.0,1.0,1.0,18500.0,15000.0,2020-02-10
wYkuuiJXkRVDSYn,300,4.0,117400.0,0.0,0.0,1.0,1.3333333333333333,29350.0,24725.0,2020-06-25
nPKr4ynjFYq4H8W,100,2.0,40500.0,-1500.0,0.0,1.0,1.0,20250.0,18000.0,2020-03-14
viZ4mp6iTXI3ZaK,300,72.0,2702020.0,-513.8888888888889,0.0,3.0,12.0,37528.06,30037.5,2020-06-30
MH9BMz8o830mVyr,100,1.0,47500.0,0.0,0.0,1.0,1.0,47500.0,0.0,2020-01-08
KhDmKzBr6KWHlyH,100,1.0,27900.0,0.0,0.0,1.0,1.0,27900.0,23900.0,2020-06-25
a67TrEf4xSUwHa4,400,8.0,348700.0,-1375.0,-500.0,1.3333333333333333,2.6666666666666665,43587.5,39337.5,2020-03-02
mojyCyZ4XEYFVBW,100,1.0,42000.0,0.0,0.0,1.0,1.0,42000.0,41000.0,2020-02-15
amAFPP1QnpkpLlq,400,1.0,21500.0,0.0,0.0,1.0,1.0,21500.0,0.0,2020-02-11
HrTuiP1W5QKVjsR,100,1.0,22000.0,0.0,0.0,1.0,1.0,22000.0,21000.0,2020-01-06
xISNhnH3xIgZk2r,100,2.0,22000.0,0.0,0.0,1.0,1.0,11000.0,5000.0,2020-03-23
V3PnlISIddsDFI6,100,2.0,65300.0,0.0,0.0,2.0,2.0,32650.0,30900.0,2020-01-13
frmWRU7uEfrDyOy,100,1.0,12900.0,0.0,0.0,1.0,1.0,12900.0,4400.0,2020-01-02
AhdK1XpTW0F3uCE,100,1.0,21500.0,0.0,0.0,1.0,1.0,21500.0,17000.0,2020-05-02
wTXehSpcjBIoykA,300,11.0,224100.0,-318.1818181818182,0.0,1.5714285714285714,3.6666666666666665,20372.73,7136.36,2020-03-25
YPsal3QzVPnn5Aj,300,3.0,85500.0,0.0,0.0,1.0,1.5,28500.0,22333.33,2020-06-22
AQbl9Z8CSQY5Dsc,100,1.0,21500.0,0.0,0.0,1.0,1.0,21500.0,13000.0,2020-04-22
QQDKKvNjvMINLNR,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,18000.0,2020-04-24
yCea4CgQtfGIMuj,100,1.0,31500.0,0.0,0.0,1.0,1.0,31500.0,31500.0,2020-02-29
SeKCe3QjpFiiCNd,100,2.0,41700.0,0.0,0.0,1.0,1.0,20850.0,0.0,2020-02-03
xcOqG7MVdTxe53N,100,1.0,19600.0,0.0,0.0,1.0,1.0,19600.0,0.0,2020-03-19
5GTZHrmTafXnPzq,100,1.0,52600.0,-3000.0,0.0,1.0,1.0,52600.0,45100.0,2020-01-21
0UYtc2hYDRofJuF,100,2.0,30100.0,-2500.0,0.0,2.0,2.0,15050.0,0.0,2020-01-07
iV90pY3FfisUnja,100,1.0,75500.0,0.0,0.0,1.0,1.0,75500.0,75000.0,2020-01-18
qV0yJBxK2Zigi3y,100,1.0,18000.0,-5000.0,0.0,1.0,1.0,18000.0,11000.0,2020-01-19
CbJJLDMwGiRNmGW,100,1.0,17000.0,0.0,0.0,1.0,1.0,17000.0,11500.0,2020-03-25
boxSNAMMSTDRiT5,100,1.0,35500.0,0.0,0.0,1.0,1.0,35500.0,32000.0,2020-01-08
Ylorh0x3Wn77A6h,100,1.0,19000.0,-5000.0,0.0,1.0,1.0,19000.0,0.0,2020-01-14
9CI1svXjH1CiIuO,300,20.0,776260.0,-750.0,0.0,1.5384615384615385,3.3333333333333335,38813.0,12835.0,2020-06-03
TxjU7B7wi7Yesvp,300,18.0,615400.0,-722.2222222222222,0.0,1.6363636363636365,3.6,34188.89,30105.56,2020-05-20
q9ZC1L2MYl5NSHc,100,1.0,28500.0,0.0,0.0,1.0,1.0,28500.0,28000.0,2020-02-15
JhkmckoB7Z2TI6A,100,1.0,22000.0,0.0,0.0,1.0,1.0,22000.0,19000.0,2020-02-03
IjhYg2PGtHBL44g,100,1.0,12500.0,-5000.0,0.0,1.0,1.0,12500.0,5000.0,2020-01-04
vEVVtzbtlcEt9Vt,100,1.0,23500.0,0.0,0.0,1.0,1.0,23500.0,19000.0,2020-01-06
SwAH9MyAkAf1XQB,100,1.0,43500.0,0.0,0.0,1.0,1.0,43500.0,0.0,2020-01-23
CF5XPtMnJXcePl7,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,33000.0,2020-01-03
z9FpyOJszbsSYO5,100,1.0,18500.0,0.0,0.0,1.0,1.0,18500.0,10000.0,2020-04-28
UakuZhgr1ujBwnZ,300,3.0,53000.0,-2000.0,0.0,1.5,1.5,17666.67,5333.33,2020-06-22
Ohr3bdsfn9Emukp,100,1.0,46500.0,0.0,0.0,1.0,1.0,46500.0,0.0,2020-01-29
C1k39ibTAVOu0rB,100,1.0,21000.0,0.0,0.0,1.0,1.0,21000.0,13000.0,2020-02-25
Hw9RuaX6rWMu4CL,300,25.0,1680900.0,0.0,0.0,1.5625,4.166666666666667,67236.0,17696.0,2020-06-21
qZUll3CRG9ZkmnZ,100,1.0,18000.0,0.0,0.0,1.0,1.0,18000.0,13000.0,2020-01-29
nuSxw3E3VyzKknv,100,1.0,27000.0,0.0,0.0,1.0,1.0,27000.0,23000.0,2020-04-20
4R8GggkwjkFxnFj,100,1.0,50500.0,0.0,0.0,1.0,1.0,50500.0,43000.0,2020-01-26
GQkPmwtJNPYbEhN,100,1.0,42000.0,0.0,0.0,1.0,1.0,42000.0,36000.0,2020-01-31
ay5oABjcTgwrxCP,100,1.0,24600.0,0.0,0.0,1.0,1.0,24600.0,0.0,2020-02-15
JyYDI6c1T8EaL1R,100,1.0,29000.0,0.0,0.0,1.0,1.0,29000.0,23000.0,2020-01-01
66dRyd6lpUIC8co,100,1.0,28500.0,0.0,0.0,1.0,1.0,28500.0,0.0,2020-04-07
4rxKxFx8PuaSEpP,100,1.0,39000.0,0.0,0.0,1.0,1.0,39000.0,0.0,2020-02-08
5UD76uKfYNPTliG,100,1.0,23500.0,-3000.0,0.0,1.0,1.0,23500.0,16500.0,2020-01-04
tIHIT8Xm6Rh1u9V,300,4.0,116400.0,0.0,0.0,1.3333333333333333,2.0,29100.0,23475.0,2020-03-01
syueU1ouFYlZ6R7,100,1.0,20500.0,0.0,0.0,1.0,1.0,20500.0,18000.0,2020-01-08
Vnc8Zl7CWw6vxHG,100,2.0,47000.0,-2500.0,0.0,2.0,2.0,23500.0,17000.0,2020-02-07
yFJChjOELpC3xSg,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,0.0,2020-04-24
ldG3akA1Kyssoro,100,1.0,22500.0,0.0,0.0,1.0,1.0,22500.0,0.0,2020-04-25
5IA4goZVIyR3sBi,100,1.0,16000.0,0.0,0.0,1.0,1.0,16000.0,10000.0,2020-03-08
rdPaIdIs3i5uDVK,100,1.0,20000.0,0.0,0.0,1.0,1.0,20000.0,13000.0,2020-02-02
hvnnP0ou6e5xPPU,100,1.0,39000.0,0.0,0.0,1.0,1.0,39000.0,0.0,2020-02-05
O8KhJbdAspWdJqe,100,1.0,6000.0,0.0,0.0,1.0,1.0,6000.0,0.0,2020-03-10
XlBgYkLlzSs4oGy,100,3.0,86400.0,-3000.0,0.0,3.0,3.0,28800.0,23300.0,2020-01-03
CKOnpbyGJtu7INj,100,1.0,18000.0,0.0,0.0,1.0,1.0,18000.0,12000.0,2020-01-07
NtTwn0Y6PWg8n5y,100,2.0,39400.0,0.0,0.0,2.0,2.0,19700.0,14200.0,2020-01-07
TuVjy6TfjKr6puj,100,3.0,76000.0,0.0,0.0,1.5,3.0,25333.33,21666.67,2020-01-08
AOUqBGLSmByOVTq,100,1.0,66600.0,-3000.0,0.0,1.0,1.0,66600.0,59100.0,2020-01-13
47bKujTK6BmOMay,100,1.0,40500.0,0.0,0.0,1.0,1.0,40500.0,0.0,2020-01-04
Fz4feCgMrADvafP,100,2.0,27000.0,0.0,0.0,1.0,2.0,13500.0,0.0,2020-01-13
vC7ieqxvK5gXELP,100,1.0,38500.0,0.0,0.0,1.0,1.0,38500.0,29000.0,2020-01-27
47HL5DBRPs85YSw,400,54.0,2304100.0,-18.51851851851852,0.0,2.25,9.0,42668.52,35205.56,2020-06-30
M81mVx9fkcTuvdB,300,16.0,825000.0,-500.0,0.0,2.2857142857142856,4.0,51562.5,12393.75,2020-06-20
kAkCCwieUyGH88l,300,34.0,1419400.0,-558.8235294117648,0.0,1.8888888888888888,5.666666666666667,41747.06,37511.76,2020-06-28
94epxvXae21hbCk,100,2.0,46500.0,0.0,0.0,1.0,1.0,23250.0,18500.0,2020-02-26
YyX8blftAfOmL8g,100,1.0,25390.0,0.0,0.0,1.0,1.0,25390.0,0.0,2020-03-13
BiTzsczVVpeboZP,100,2.0,75000.0,0.0,0.0,1.0,2.0,37500.0,11500.0,2020-01-18
kWNKeCDjvBoWVqV,100,1.0,34500.0,0.0,0.0,1.0,1.0,34500.0,31000.0,2020-02-11
Sgweq0EaZ6fSQHG,100,1.0,27000.0,0.0,0.0,1.0,1.0,27000.0,0.0,2020-01-02
FeIw6J2Tjb1kwTx,100,1.0,54500.0,-3000.0,0.0,1.0,1.0,54500.0,47000.0,2020-01-03
FV2gaT6X1E3v0zc,100,1.0,34800.0,0.0,0.0,1.0,1.0,34800.0,0.0,2020-01-03
DJWGVV2A8Csasi9,100,2.0,56600.0,0.0,0.0,2.0,2.0,28300.0,13000.0,2020-01-03
RDJnAHcVlXZMCdU,100,1.0,38500.0,0.0,0.0,1.0,1.0,38500.0,35000.0,2020-01-03
LN5dhBqVwJwGyp4,100,1.0,28000.0,-3000.0,0.0,1.0,1.0,28000.0,22000.0,2020-01-03
UxWHZwFgp4SxOhE,100,1.0,46500.0,0.0,0.0,1.0,1.0,46500.0,39000.0,2020-01-03
0BOfQB40TVzEgse,100,1.0,47500.0,0.0,0.0,1.0,1.0,47500.0,0.0,2020-01-04
bVg1x5KqbAUkOrI,100,1.0,26500.0,-3000.0,0.0,1.0,1.0,26500.0,22500.0,2020-01-04
1Q4Gj43T0V6efI4,100,1.0,26500.0,0.0,0.0,1.0,1.0,26500.0,0.0,2020-01-04
hjdVlulIakJWG7g,100,1.0,44500.0,0.0,0.0,1.0,1.0,44500.0,0.0,2020-03-29
dLonlaGMvCWS0bi,100,1.0,33500.0,0.0,0.0,1.0,1.0,33500.0,30000.0,2020-01-04
pX3jKkJZwNttTb8,100,1.0,20000.0,0.0,0.0,1.0,1.0,20000.0,15000.0,2020-01-30
w6Xfi0O3VLFOUha,100,1.0,28200.0,-3000.0,0.0,1.0,1.0,28200.0,16000.0,2020-01-05
WUouCHjwredVR5J,100,1.0,82500.0,0.0,0.0,1.0,1.0,82500.0,0.0,2020-01-08
ZMePmohDQdFFlo1,100,1.0,42500.0,0.0,0.0,1.0,1.0,42500.0,40000.0,2020-01-06
xC2rXRIBexVmn49,100,1.0,27500.0,0.0,0.0,1.0,1.0,27500.0,21000.0,2020-01-06
wIsNGLvBYFeTShD,100,1.0,61000.0,0.0,0.0,1.0,1.0,61000.0,0.0,2020-01-06
nUvf5cNcRO2wSLx,300,38.0,1772200.0,-473.6842105263158,0.0,1.5833333333333333,6.333333333333333,46636.84,7234.21,2020-06-27
PMqvGQ36Ce6gv5x,100,2.0,48600.0,-1500.0,0.0,2.0,2.0,24300.0,8900.0,2020-01-07
GbnnMyr21HKK29f,100,2.0,46600.0,0.0,0.0,1.0,2.0,23300.0,18550.0,2020-02-21
x5IpUBq2VXRkxP5,100,1.0,30000.0,-3000.0,0.0,1.0,1.0,30000.0,24000.0,2020-01-11
av2x0xQFIfyjx32,100,1.0,33000.0,0.0,0.0,1.0,1.0,33000.0,0.0,2020-01-07
Qp07j6ub6TstvQI,100,1.0,11600.0,0.0,0.0,1.0,1.0,11600.0,11600.0,2020-01-24
mvn1gWYPY35uZK5,100,1.0,15000.0,0.0,0.0,1.0,1.0,15000.0,7500.0,2020-01-08
GrtYIXFU3FR2lWa,100,2.0,43500.0,0.0,0.0,2.0,2.0,21750.0,6000.0,2020-01-08
UQKE2DjwKlRXV98,100,1.0,29000.0,-3000.0,0.0,1.0,1.0,29000.0,22000.0,2020-01-08
lccqhDdiV8N3RqL,100,1.0,35500.0,0.0,0.0,1.0,1.0,35500.0,30000.0,2020-01-08
MmbxoHXSlTWTs8o,100,1.0,24200.0,-3000.0,0.0,1.0,1.0,24200.0,15200.0,2020-01-15
70X7U1tKsOUoHBD,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,38500.0,2020-01-09
V18KCENAWyfc7SC,100,1.0,31000.0,0.0,0.0,1.0,1.0,31000.0,0.0,2020-03-09
60sSkPcAnhAkpE6,100,1.0,38500.0,0.0,0.0,1.0,1.0,38500.0,0.0,2020-01-09
8HECjjLvZg2TBMa,100,1.0,13500.0,-3000.0,0.0,1.0,1.0,13500.0,7000.0,2020-01-10
hxM6lBhsAvpk6nr,400,9.0,156400.0,-555.5555555555555,0.0,1.5,2.25,17377.78,666.67,2020-06-22
G2Tm5pZU1UyQY2v,100,1.0,29000.0,-3000.0,0.0,1.0,1.0,29000.0,23000.0,2020-01-10
HWiNruKNjPKZTt1,100,1.0,29000.0,0.0,0.0,1.0,1.0,29000.0,0.0,2020-01-11
mm5KH5JvHf3QVVk,100,1.0,32500.0,-3000.0,0.0,1.0,1.0,32500.0,28000.0,2020-01-11
Lk2iQ6IWdaE9vIs,100,1.0,21000.0,0.0,0.0,1.0,1.0,21000.0,0.0,2020-01-11
AuN0ODaWe5TwPYs,100,1.0,24000.0,-3000.0,0.0,1.0,1.0,24000.0,17000.0,2020-01-12
t91zBxdYKhrXToh,100,1.0,71000.0,0.0,0.0,1.0,1.0,71000.0,64000.0,2020-01-12
8buI72alznug1Y6,100,1.0,54000.0,-3000.0,0.0,1.0,1.0,54000.0,45000.0,2020-01-12
LlTjK1NiyReO9bQ,100,1.0,17000.0,0.0,0.0,1.0,1.0,17000.0,10000.0,2020-02-02
QnlZI6QiAdidFXu,100,1.0,28000.0,-3000.0,0.0,1.0,1.0,28000.0,23000.0,2020-01-12
exSLeUouVIMgiwq,100,1.0,16000.0,-3000.0,0.0,1.0,1.0,16000.0,10000.0,2020-01-12
POzPK7oCNgMeOIU,100,1.0,20000.0,-3000.0,0.0,1.0,1.0,20000.0,14000.0,2020-01-13
0qpzeXxa8Wf8hJr,100,1.0,16000.0,0.0,0.0,1.0,1.0,16000.0,0.0,2020-01-13
oE4m7MyVKq8xyf5,100,2.0,42000.0,-1500.0,0.0,1.0,1.0,21000.0,13500.0,2020-03-21
X2WyYt6GEVWhg5Q,100,1.0,33000.0,-3000.0,0.0,1.0,1.0,33000.0,28000.0,2020-01-14
pLAVwBHD0WrQBkG,100,2.0,29000.0,0.0,0.0,1.0,2.0,14500.0,7500.0,2020-01-15
h65VFNYUIeNA5mN,100,1.0,24500.0,-3000.0,0.0,1.0,1.0,24500.0,20000.0,2020-01-14
hlhFk3yPIIhyK4Z,100,1.0,49500.0,0.0,0.0,1.0,1.0,49500.0,0.0,2020-01-14
AL9i1sKIxVZLWQc,100,1.0,30500.0,-3000.0,0.0,1.0,1.0,30500.0,24500.0,2020-01-15
8uwZXWVFlgxKyzh,100,1.0,6000.0,0.0,0.0,1.0,1.0,6000.0,0.0,2020-01-15
neLstwHk2xwLCKo,100,1.0,15500.0,-3000.0,0.0,1.0,1.0,15500.0,9000.0,2020-01-17
7bAztoiQcksWfv7,100,2.0,46000.0,-1500.0,0.0,2.0,2.0,23000.0,11000.0,2020-01-16
MOs2CFXhzZo337E,100,2.0,51100.0,0.0,0.0,2.0,2.0,25550.0,19300.0,2020-01-17
3nHXUEmAFSeBJ5v,100,1.0,75500.0,0.0,0.0,1.0,1.0,75500.0,69000.0,2020-01-17
jNHLQdAFqdxUqZh,100,1.0,40000.0,0.0,0.0,1.0,1.0,40000.0,36000.0,2020-01-17
Q2kwLSMM7kQ9stE,100,1.0,25800.0,0.0,0.0,1.0,1.0,25800.0,0.0,2020-01-17
PXy7NXE5awIwfjv,100,1.0,56000.0,0.0,0.0,1.0,1.0,56000.0,52500.0,2020-01-19
Qu9WtTqfhnAW2ou,100,2.0,40000.0,0.0,0.0,1.0,1.0,20000.0,14250.0,2020-03-22
U1DaOX0pqAYVpA1,100,1.0,19000.0,0.0,0.0,1.0,1.0,19000.0,13000.0,2020-01-18
q0xQmcYuiQhqhK2,100,1.0,34500.0,-3000.0,0.0,1.0,1.0,34500.0,28000.0,2020-01-18
YgoDZrZKpGY2Xc3,100,3.0,44650.0,0.0,0.0,1.0,1.5,14883.33,3833.33,2020-03-31
iiIeThAVCtRM2QY,100,1.0,46000.0,0.0,0.0,1.0,1.0,46000.0,0.0,2020-01-19
Fqm62ScG7xOkoOz,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,0.0,2020-05-31
tUXV6YIpoRN1X28,100,1.0,85000.0,-3000.0,0.0,1.0,1.0,85000.0,77000.0,2020-01-20
LCSoJnAaHPsNcdb,100,1.0,29500.0,-3000.0,0.0,1.0,1.0,29500.0,24000.0,2020-01-22
ctVOgzKzARuLAoq,100,1.0,35500.0,-3000.0,0.0,1.0,1.0,35500.0,26000.0,2020-01-23
VHzrNWEJRr555Mp,100,1.0,15500.0,-3000.0,0.0,1.0,1.0,15500.0,10000.0,2020-01-23
ZTtcvqQIn6xREwI,100,1.0,42000.0,0.0,0.0,1.0,1.0,42000.0,39000.0,2020-01-23
7HY5aDZTcZN9j1A,300,19.0,656300.0,-157.89473684210526,0.0,1.9,3.8,34542.11,25436.84,2020-06-19
maamIPgLjUbNzat,100,1.0,62500.0,0.0,0.0,1.0,1.0,62500.0,0.0,2020-01-23
zee5dCFrNJllYcQ,100,1.0,86000.0,0.0,0.0,1.0,1.0,86000.0,75000.0,2020-01-23
