,user_id,sex,birthday_year,membership_type,category_prefer,joined_date,deleted_date,join_path,os,recommended_cnt,age,days_from_joined,years_from_joined,if_deleted,label_from_km
2647,IXIPl7X2naRaBUl,1,1996,100,5,2020-05-05,NaT,1.0,IOS,3,26,241,0.7,0,0
2648,6UQnuIKc5rm7IUT,1,1983,100,0,2016-06-08,NaT,1.0,IOS,7,39,1668,4.6,0,1
2649,5WtSU1hxKXLn7vE,1,2001,100,10,2020-02-07,NaT,1.0,IOS,2,21,329,0.9,0,0
2650,wwCZeITiITru3Vu,0,1983,100,0,2018-08-17,NaT,0.0,IOS,1,39,868,2.4,0,2
2651,UcBHi6MShi2HO9Z,1,1984,100,1,2020-02-29,NaT,0.0,AOS,0,38,307,0.8,0,2
2652,ZwiHyQmaHIZ2CRy,1,1990,100,2,2017-06-20,NaT,0.0,AOS,16,32,1291,3.5,0,1
2653,HwThgIPZTIL2FNX,1,1994,100,9,2020-11-07,NaT,0.0,IOS,2,28,55,0.2,0,0
2654,LWqjxgyq9lkPBGK,0,1984,100,6,2018-02-27,NaT,0.0,IOS,0,38,1039,2.8,0,1
2655,fwffAzyX7hvZCfg,0,1990,100,2,2020-07-24,NaT,1.0,AOS,0,32,161,0.4,0,0
2656,ktlSFLSl2OIt83R,0,1996,100,6,2018-07-27,NaT,0.0,IOS,2,26,889,2.4,0,1
2657,tIHIT8Xm6Rh1u9V,0,1991,100,3,2017-01-24,NaT,0.0,AOS,0,31,1438,3.9,0,1
2658,5cbPpNgL83B4ktp,0,1989,100,9,2017-01-28,NaT,0.0,AOS,2,33,1434,3.9,0,1
2659,T1sItiXJHZlLCQD,1,1995,100,11,2018-10-29,NaT,0.0,AOS,2,27,795,2.2,0,0
2660,eMsMAl80rGlHtFq,0,1989,100,0,2017-07-10,NaT,0.0,IOS,1,33,1271,3.5,0,1
2661,KeSHJCborY3uR0b,0,1986,100,6,2019-07-20,NaT,0.0,AOS,6,36,531,1.5,0,0
2662,mtMiuFmEWrLXJgN,1,2000,100,12,2016-11-21,NaT,0.0,AOS,2,22,1502,4.1,0,1
2663,eZ7xVLModV9B3bd,1,1999,100,9,2020-05-20,NaT,0.0,AOS,4,23,226,0.6,0,0
2664,UUvWvj3x6T7InIJ,1,1991,100,1,2020-04-26,NaT,1.0,IOS,2,31,250,0.7,0,0
2665,iwSNBWs2p62IfXg,1,1995,100,5,2018-02-07,NaT,0.0,AOS,6,27,1059,2.9,0,1
2666,dqWggd1x4tdcDnF,0,1993,100,2,2020-12-25,NaT,0.0,AOS,1,29,7,0.0,0,0
2667,atBy6l2NyVAdcHI,0,1992,100,2,2017-11-07,NaT,0.0,AOS,2,30,1151,3.2,0,1
2668,Aj24JbE86vgbjgz,1,1997,100,5,2020-12-29,NaT,1.0,IOS,2,25,3,0.0,0,0
2669,A6ZspHrODvTEeyX,1,1999,100,4,2019-08-18,NaT,0.0,IOS,6,23,502,1.4,0,0
2670,yP9IJyvs5NTTFO6,1,2001,100,9,2020-09-10,NaT,1.0,AOS,4,21,113,0.3,0,0
2671,RISfSpRmAvn383u,1,1998,100,5,2020-03-28,NaT,1.0,IOS,4,24,279,0.8,0,0
2672,WG3vXdM0e5CkERA,0,1994,100,3,2018-04-25,NaT,1.0,AOS,0,28,982,2.7,0,1
2673,XcZJQ16BUZYIpOk,1,1997,100,4,2020-01-28,NaT,1.0,IOS,1,25,339,0.9,0,0
2674,Fw2dAYXn5IOKG9Q,1,1995,100,4,2020-07-01,NaT,0.0,AOS,3,27,184,0.5,0,0
2675,zudSeOSBcsrEs79,1,1987,100,5,2016-08-18,NaT,0.0,IOS,0,35,1597,4.4,0,1
2676,ka6NbYtyGAoEU7B,1,1990,100,1,2016-11-17,NaT,0.0,IOS,0,32,1506,4.1,0,1
2677,elvcJqmrLWFwXCP,0,1976,100,0,2018-03-16,NaT,0.0,IOS,0,46,1022,2.8,0,2
2678,M7F2fDe0eIuTpRg,0,1995,100,3,2019-08-23,NaT,1.0,AOS,4,27,497,1.4,0,0
2679,uoo2mOwbkHBLadP,0,2002,100,10,2018-12-01,NaT,0.0,IOS,4,20,762,2.1,0,0
2680,SHJEZYCXpR4H60V,1,1993,100,3,2020-11-16,NaT,0.0,AOS,1,29,46,0.1,0,0
2681,ijtmTYOXBoZK7yw,0,1991,100,6,2017-09-10,NaT,0.0,AOS,1,31,1209,3.3,0,1
2682,WFHxaMJigXRVfx0,0,1993,100,6,2020-05-19,NaT,0.0,AOS,1,29,227,0.6,0,0
2683,6PzYEy60Zab7CH0,0,1994,100,6,2018-11-24,NaT,0.0,IOS,2,28,769,2.1,0,0
2684,8VP8HXMJxdtoAKU,0,1981,100,1,2018-09-15,NaT,0.0,AOS,0,41,839,2.3,0,2
2685,DX61J9yLfDqYkBh,1,1984,100,2,2018-01-20,NaT,1.0,IOS,0,38,1077,2.9,0,1
2686,Rt4JMYPnD9mo3g9,0,1990,100,2,2017-09-19,NaT,0.0,AOS,0,32,1200,3.3,0,1
2687,ZQ6k4CCtkgnVZTs,0,1986,100,9,2017-10-24,NaT,0.0,IOS,0,36,1165,3.2,0,1
2688,3SJehVJbvrzwhfJ,1,1996,100,5,2018-10-20,NaT,0.0,AOS,4,26,804,2.2,0,1
2689,317xUcBXCVA0y1r,0,1994,100,8,2017-03-25,NaT,0.0,IOS,7,28,1378,3.8,0,1
2690,iiw96MQJaIJansu,1,2002,100,11,2020-06-18,NaT,0.0,AOS,2,20,197,0.5,0,0
2691,2UoKtKb5NLs7JjK,0,1994,100,5,2017-08-15,NaT,0.0,AOS,2,28,1235,3.4,0,1
2692,WOlAUHqAQmonKlQ,0,1993,100,4,2019-11-09,NaT,1.0,IOS,3,29,419,1.1,0,0
2693,WW0ACe1SkmUaL9P,1,1976,100,6,2016-12-08,NaT,0.0,AOS,0,46,1485,4.1,0,1
2694,gVQYgMTy9QC2nRY,1,1994,100,9,2018-05-25,NaT,0.0,AOS,19,28,952,2.6,0,1
2695,g6zwbO5zxDTOGwv,1,1991,100,0,2018-09-01,NaT,1.0,AOS,0,31,853,2.3,0,1
2696,VPVpX4icD1VZfI5,1,1999,100,3,2018-01-17,NaT,0.0,AOS,6,23,1080,3.0,0,1
2697,DX6fp04lj3E5Bfk,1,1996,100,7,2017-11-29,NaT,0.0,AOS,3,26,1129,3.1,0,1
2698,YFIb0Es0DPw93xu,0,1986,100,10,2017-05-18,NaT,0.0,AOS,4,36,1324,3.6,0,1
2699,zF8N6lJ8664HUur,1,1991,100,5,2018-09-28,NaT,0.0,AOS,0,31,826,2.3,0,1
2700,dRMSQg6bdnV9Cwg,1,1999,100,11,2020-09-14,NaT,0.0,AOS,2,23,109,0.3,0,0
2701,4Gf1UyuE2JsC8pR,0,1994,100,8,2019-05-19,NaT,0.0,IOS,1,28,593,1.6,0,0
2702,S25Pyj9fNLnLsru,0,1996,100,11,2020-06-02,NaT,1.0,AOS,0,26,213,0.6,0,0
2703,Bzm0BvtWXJhiq7O,1,1992,100,4,2017-06-21,NaT,0.0,IOS,11,30,1290,3.5,0,1
2704,aPABYy1dHYFOMlc,1,1982,100,0,2020-02-29,NaT,1.0,AOS,5,40,307,0.8,0,2
2705,heqCPWdKrSus6Vs,1,1996,100,3,2019-08-21,NaT,1.0,IOS,1,26,499,1.4,0,0
2706,ZHycidGvmvxnErH,1,1987,100,7,2019-01-27,NaT,0.0,AOS,0,35,705,1.9,0,0
2707,z4QnwMdDKtClL4B,0,1991,100,6,2018-03-21,NaT,0.0,AOS,0,31,1017,2.8,0,1
2708,GQkPmwtJNPYbEhN,1,1995,100,6,2020-09-17,NaT,0.0,AOS,1,27,106,0.3,0,0
2709,9h0FqKgX5FRIDl8,0,1982,100,0,2017-11-18,NaT,0.0,AOS,0,40,1140,3.1,0,1
2710,jKeXWYD9qJyXhLM,1,1993,100,11,2016-03-26,NaT,0.0,AOS,2,29,1742,4.8,0,1
2711,aqnDvetCIqzjWOC,0,1994,100,5,2018-07-15,NaT,0.0,AOS,1,28,901,2.5,0,1
2712,cqhKGfs2yvQWe4k,1,1984,100,6,2018-01-24,NaT,0.0,AOS,0,38,1073,2.9,0,1
2713,BI7nThdG2JbhvdS,1,1980,100,6,2020-02-01,NaT,0.0,AOS,0,42,335,0.9,0,2
2714,Fqm62ScG7xOkoOz,0,1994,100,3,2017-12-17,NaT,0.0,IOS,1,28,1111,3.0,0,1
2715,jPXs412AMYeYukk,0,1994,100,7,2019-07-07,NaT,0.0,AOS,2,28,544,1.5,0,0
2716,hCeh7WCmofb5avP,1,1991,100,4,2019-01-30,NaT,0.0,AOS,4,31,702,1.9,0,0
2717,fBMspu5cAlU7GWj,0,1997,100,4,2018-04-23,NaT,0.0,IOS,3,25,984,2.7,0,1
2718,NA4M922ng2AP4Zj,0,1990,100,3,2020-05-02,NaT,0.0,IOS,0,32,244,0.7,0,0
2719,0Xq3ejZcSRQxCdO,0,1969,100,2,2019-07-26,NaT,0.0,AOS,0,53,525,1.4,0,2
2720,txGjercfmuaKblS,1,1979,100,5,2020-06-27,NaT,0.0,AOS,1,43,188,0.5,0,2
2721,F5GdTefxvzNEViX,1,1998,100,6,2020-09-13,NaT,0.0,AOS,2,24,110,0.3,0,0
2722,ccSEIRNwvpyDys3,0,1991,100,1,2019-10-30,NaT,0.0,IOS,2,31,429,1.2,0,0
2723,VcRd7i9Fn9cqrXe,0,1996,100,7,2019-06-08,NaT,0.0,AOS,2,26,573,1.6,0,0
2724,pczATqIUdOaXBDD,1,1995,100,8,2016-08-29,NaT,0.0,AOS,6,27,1586,4.3,0,1
2725,NSaauMvfcNla2sh,0,1984,100,0,2020-10-07,NaT,0.0,IOS,0,38,86,0.2,0,2
2726,N37kSH7Ugt7StJi,1,1992,100,2,2020-08-23,NaT,0.0,IOS,0,30,131,0.4,0,0
2727,1jKZqgcHCAHG9vG,1,1997,100,4,2019-12-16,NaT,1.0,AOS,1,25,382,1.0,0,0
2728,1vBp1MyIk9UTBvB,0,1989,100,8,2017-02-17,NaT,0.0,AOS,7,33,1414,3.9,0,1
2729,Z4Am3LTCyoZiJys,0,1992,100,0,2020-02-12,NaT,0.0,IOS,9,30,324,0.9,0,0
2730,Kysg7YFurPnxQvk,1,1997,100,3,2020-04-10,NaT,0.0,AOS,3,25,266,0.7,0,0
2731,tWkU9YszX4Dy4rZ,1,1983,100,0,2018-10-19,NaT,0.0,IOS,0,39,805,2.2,0,2
2732,D5U2CaavWB5r8AQ,1,1989,100,10,2019-05-04,NaT,0.0,IOS,1,33,608,1.7,0,0
2733,HkH9rKP8YDElfEz,1,1981,100,0,2017-12-01,NaT,0.0,IOS,0,41,1127,3.1,0,2
2734,Oi2PjYd3rz84F8Y,1,1990,100,4,2018-02-15,NaT,1.0,AOS,14,32,1051,2.9,0,1
2735,qcB4akMKXbxkAzH,1,1975,100,0,2019-08-10,NaT,0.0,IOS,1,47,510,1.4,0,2
2736,mDUkmgvT9hd6rvm,0,1985,100,1,2020-03-18,NaT,0.0,IOS,0,37,289,0.8,0,2
2737,qidL0UJ7f4Yn0ok,1,1994,100,7,2020-04-07,NaT,0.0,IOS,0,28,269,0.7,0,0
2738,e7lxrWx9SUhubl6,0,1992,100,10,2016-12-17,NaT,0.0,AOS,0,30,1476,4.0,0,1
2739,WDKRbesl4JZpGKw,1,1998,100,4,2020-02-26,NaT,0.0,AOS,3,24,310,0.8,0,0
2740,q0Tk94kWyylROIc,0,1978,100,0,2016-12-11,NaT,0.0,AOS,2,44,1482,4.1,0,1
2741,KW7E5S1VQ3ZH6a3,1,1994,100,4,2019-10-30,NaT,0.0,AOS,3,28,429,1.2,0,0
2742,EdZrRqnejewf69F,1,1985,100,10,2019-11-17,NaT,0.0,IOS,4,37,411,1.1,0,0
2743,NRyMLglm07hGrvl,1,1990,100,3,2017-08-15,NaT,0.0,AOS,3,32,1235,3.4,0,1
2744,EHniKhbUgXNwywL,1,1995,100,6,2020-12-25,NaT,0.0,AOS,1,27,7,0.0,0,0
2745,LLmJTcgRuk0Rxw0,0,1971,100,0,2020-05-01,NaT,0.0,IOS,0,51,245,0.7,0,2
2746,rCvlZJmf4bgAPTY,1,1999,100,7,2020-04-08,NaT,0.0,AOS,3,23,268,0.7,0,0
2747,7SLJV08T3iLQAvl,0,1998,100,9,2020-07-28,NaT,0.0,IOS,5,24,157,0.4,0,0
2748,0BOfQB40TVzEgse,1,1994,100,6,2019-07-10,NaT,0.0,IOS,0,28,541,1.5,0,0
2749,H8k5YE60ck6vK3Y,1,1998,100,7,2019-05-19,NaT,0.0,IOS,0,24,593,1.6,0,0
2750,toULhxwNrLEQTos,1,1990,100,0,2020-10-07,NaT,1.0,AOS,0,32,86,0.2,0,0
2751,fd2czZhPzBqWp2s,0,1983,100,0,2018-11-13,NaT,0.0,AOS,2,39,780,2.1,0,2
2752,9LH6vYOYozXZDR7,1,1994,100,4,2018-11-11,NaT,0.0,AOS,5,28,782,2.1,0,1
2753,60sSkPcAnhAkpE6,0,1973,100,0,2018-08-04,NaT,0.0,AOS,0,49,881,2.4,0,2
2754,qKg54ddYwlcvb9p,0,1992,100,1,2019-04-01,NaT,0.0,IOS,3,30,641,1.8,0,0
2755,lWSMDR7zn2TC0Hg,0,1996,100,0,2018-05-23,2020-02-20,0.0,AOS,4,26,954,2.6,1,1
2756,KbURczaOh6nTyUy,0,1982,100,0,2018-11-24,NaT,1.0,IOS,1,40,769,2.1,0,2
2757,iSGVL89MQdrRpCV,1,1983,100,0,2018-06-28,NaT,0.0,AOS,0,39,918,2.5,0,2
2758,SKgK78rOw3IWUNx,0,1973,100,0,2016-06-29,NaT,0.0,IOS,4,49,1647,4.5,0,1
2759,7UayWGdYfmWxbag,0,1998,100,7,2019-04-22,NaT,1.0,AOS,3,24,620,1.7,0,0
2760,JrU2zDd2NWvAfmW,0,1988,100,0,2020-09-12,NaT,0.0,AOS,0,34,111,0.3,0,2
2761,iLZNl2vvm2l3GnJ,1,1996,100,4,2020-11-15,NaT,0.0,AOS,2,26,47,0.1,0,0
2762,ziEc48crynw5BSl,0,1973,100,4,2017-09-23,NaT,0.0,AOS,0,49,1196,3.3,0,2
2763,7a4mLRKa7hMm6rj,0,1998,100,5,2019-12-24,NaT,0.0,IOS,3,24,374,1.0,0,0
2764,FzjM6HBCQJtlCQL,0,1996,100,12,2019-06-22,NaT,0.0,AOS,3,26,559,1.5,0,0
2765,CVxxqLUy0OSHuHx,1,1998,100,10,2018-04-07,NaT,1.0,IOS,4,24,1000,2.7,0,1
2766,SrRAtLUG5Rz5I7E,1,1996,100,1,2019-04-19,NaT,0.0,IOS,4,26,623,1.7,0,0
2767,Qx9UoXZWEVRFuYb,0,2000,100,12,2018-08-17,NaT,1.0,AOS,4,22,868,2.4,0,0
2768,sLuSjdr7LETDFd9,1,1988,100,3,2018-12-12,NaT,0.0,AOS,0,34,751,2.1,0,2
2769,Ep5Yp7A198tEsYn,1,1993,100,10,2017-06-10,NaT,0.0,AOS,5,29,1301,3.6,0,1
2770,RtPnOWrmqkllgFS,1,1994,100,2,2020-10-16,NaT,0.0,AOS,2,28,77,0.2,0,0
2771,hMvSvQ14humHheb,1,1993,100,4,2018-05-11,NaT,0.0,AOS,3,29,966,2.6,0,1
2772,RIcbfJSzv8KVIDq,0,1998,100,5,2017-10-05,NaT,0.0,AOS,3,24,1184,3.2,0,1
2773,TunOaPxwdIJVIgC,0,1981,100,5,2018-12-25,NaT,0.0,AOS,0,41,738,2.0,0,2
2774,v7KZSUAhQtG4YVo,0,1995,100,1,2019-03-22,NaT,0.0,IOS,3,27,651,1.8,0,0
2775,FBkLH5puhRGJrOt,1,1998,100,4,2019-01-20,NaT,1.0,IOS,6,24,712,1.9,0,0
2776,yAS7y6NyIqp4P7m,0,1995,100,5,2020-05-22,NaT,0.0,AOS,0,27,224,0.6,0,0
2777,mA4A73d6tFV1uCS,0,1999,100,11,2019-10-31,2020-12-26,0.0,IOS,3,23,428,1.2,1,0
2778,QNoKUj2TrjBZY4F,1,1991,100,2,2020-06-09,NaT,0.0,AOS,0,31,206,0.6,0,0
2779,Ph0rWQeyTEzxRz8,1,1995,100,7,2020-06-04,NaT,0.0,IOS,1,27,211,0.6,0,0
2780,Acc2kHIN9YRakp3,1,1982,100,0,2018-04-26,NaT,0.0,AOS,0,40,981,2.7,0,2
2781,pOYzTBqdl4SNcEV,1,1994,100,8,2017-10-07,NaT,0.0,IOS,0,28,1182,3.2,0,1
2782,QDLs9hyAkYWrm0L,0,1997,100,3,2017-10-29,NaT,0.0,IOS,5,25,1160,3.2,0,1
2783,CAvoirGzVQB1lV3,0,1991,100,4,2017-11-29,NaT,0.0,AOS,13,31,1129,3.1,0,1
2784,htJXhhC31ZnznP9,0,1991,100,0,2019-10-20,NaT,0.0,IOS,3,31,439,1.2,0,0
2785,sWXEgQn2cL6AaDy,1,1989,100,8,2017-06-02,NaT,0.0,AOS,1,33,1309,3.6,0,1
2786,OdieJnEYzJOXLUj,1,1995,100,7,2020-08-25,NaT,0.0,IOS,3,27,129,0.4,0,0
2787,tMO39qe6HbPBiEp,1,1985,100,9,2018-02-25,NaT,0.0,AOS,0,37,1041,2.9,0,1
2788,YYBhtVgKHJrRSNi,1,1987,100,5,2019-09-07,NaT,0.0,AOS,6,35,482,1.3,0,0
2789,xtEAzyzEvQHnYEo,1,1980,100,1,2019-04-24,NaT,1.0,AOS,0,42,618,1.7,0,2
2790,Mmeki40WJv1X6Ag,1,1990,100,0,2018-05-11,NaT,0.0,IOS,5,32,966,2.6,0,1
2791,UIW0VZLHl02km55,1,1994,100,4,2017-07-30,NaT,0.0,IOS,4,28,1251,3.4,0,1
2792,sI1RHUd8HKejopG,1,1988,100,10,2019-01-30,NaT,0.0,AOS,2,34,702,1.9,0,0
2793,neLstwHk2xwLCKo,1,1974,100,0,2018-06-21,NaT,0.0,IOS,3,48,925,2.5,0,2
2794,YXsT63OYStI3kJs,0,1989,100,9,2018-12-31,NaT,0.0,IOS,3,33,732,2.0,0,0
2795,SwF4dflZVXqI2VV,1,1982,100,1,2019-02-11,NaT,0.0,AOS,0,40,690,1.9,0,2
2796,1LtGIdqfa0H5bsu,1,1993,100,11,2018-11-18,NaT,0.0,AOS,2,29,775,2.1,0,0
2797,kNHxnjZZyVnPcXt,1,1999,100,9,2017-11-13,NaT,0.0,AOS,3,23,1145,3.1,0,1
2798,lccqhDdiV8N3RqL,1,1988,100,0,2018-02-25,NaT,0.0,AOS,2,34,1041,2.9,0,1
2799,ACuH3J25U03gdlU,0,1998,100,7,2020-08-07,NaT,0.0,AOS,1,24,147,0.4,0,0
2800,sf3RWKKAhzXrzoZ,1,1988,100,1,2018-10-18,NaT,0.0,IOS,0,34,806,2.2,0,2
2801,RgITjGNDyplsGoh,1,1997,100,6,2020-05-13,NaT,0.0,IOS,2,25,233,0.6,0,0
2802,cU8krKZbXG5LsA8,1,1992,100,6,2017-04-17,NaT,0.0,IOS,9,30,1355,3.7,0,1
2803,gcxt46PWDeC7iuh,1,1990,100,5,2018-11-26,NaT,0.0,AOS,0,32,767,2.1,0,1
2804,UWYdTkGnLn4O404,1,1998,100,5,2020-03-10,NaT,0.0,IOS,2,24,297,0.8,0,0
2805,lP79HSi6TajjF0T,0,1993,100,5,2018-01-26,NaT,0.0,IOS,3,29,1071,2.9,0,1
2806,VaiYGSldiLCJKRZ,1,1979,100,4,2019-07-30,NaT,0.0,AOS,0,43,521,1.4,0,2
2807,4hfesree0Z3gsz3,1,1994,100,5,2019-06-27,NaT,0.0,IOS,3,28,554,1.5,0,0
2808,k7la4B6etONUTtt,0,1994,100,6,2017-04-23,NaT,1.0,AOS,2,28,1349,3.7,0,1
2809,uTEFLQqqNalJj8i,0,1995,100,8,2020-07-20,NaT,0.0,IOS,4,27,165,0.5,0,0
2810,bBtX3eRWFYv2R8X,0,1998,100,6,2020-02-02,NaT,0.0,IOS,1,24,334,0.9,0,0
2811,5C51GR39X6PVfgR,1,1998,100,6,2020-12-12,NaT,0.0,IOS,3,24,20,0.1,0,0
2812,8buI72alznug1Y6,1,1994,100,5,2018-08-11,NaT,0.0,AOS,0,28,874,2.4,0,1
2813,2aTc36Gc7OD5si6,1,1992,100,7,2016-11-18,NaT,0.0,AOS,0,30,1505,4.1,0,1
2814,kVRriR3F3Gn2qGR,1,1992,100,10,2020-03-14,NaT,1.0,IOS,2,30,293,0.8,0,0
2815,jKu2Hn7rYLyYJIi,0,1997,100,3,2020-07-18,NaT,0.0,IOS,5,25,167,0.5,0,0
2816,EY65oNxehesXKY7,1,1979,100,0,2018-01-19,NaT,0.0,AOS,0,43,1078,3.0,0,2
2817,WyDqJifMTPKbEE7,1,1987,100,12,2019-01-02,NaT,0.0,AOS,0,35,730,2.0,0,0
2818,fcohWxeNciBKOni,0,2001,100,10,2019-06-24,NaT,0.0,IOS,4,21,557,1.5,0,0
2819,41jmafg5iS186bB,0,1991,100,5,2017-03-23,NaT,0.0,AOS,8,31,1380,3.8,0,1
2820,ZWstoIWweeNkosi,1,1999,100,8,2018-04-25,NaT,0.0,IOS,4,23,982,2.7,0,1
2821,GDCh1TRg0m8QOWN,1,1997,100,8,2019-07-20,NaT,1.0,AOS,0,25,531,1.5,0,0
2822,04epUsovKTEjBHO,0,1994,100,2,2019-03-25,NaT,1.0,IOS,0,28,648,1.8,0,0
2823,0sYZhAXUb1XywGn,0,1995,100,2,2019-06-15,NaT,0.0,AOS,0,27,566,1.5,0,0
2824,evJOyWvWVrLPNOz,0,1986,100,8,2019-08-22,NaT,0.0,IOS,7,36,498,1.4,0,0
2825,zPr83tqOAluptxQ,0,1985,100,3,2020-03-07,NaT,0.0,IOS,0,37,300,0.8,0,2
2826,GEq56gA8cEsb68Y,1,1982,100,0,2020-07-29,NaT,0.0,AOS,0,40,156,0.4,0,2
2827,gIR9EAiE9hZ2SuL,1,1999,100,4,2020-07-10,NaT,0.0,IOS,4,23,175,0.5,0,0
2828,rxrRI1FBS0aoZIS,1,1996,100,9,2020-12-26,NaT,0.0,AOS,2,26,6,0.0,0,0
2829,oxGVWXLAcj6czs2,1,1997,100,9,2020-10-08,NaT,0.0,AOS,0,25,85,0.2,0,0
2830,JH6ROBkcvSNFplL,1,1989,100,11,2017-01-30,NaT,0.0,AOS,5,33,1432,3.9,0,1
2831,FKiM3PKNpg6082a,1,1997,100,4,2019-12-25,NaT,0.0,AOS,1,25,373,1.0,0,0
2832,xFY6JwfZePIr1M0,1,1982,100,2,2019-01-12,NaT,0.0,AOS,0,40,720,2.0,0,2
2833,pV5FEsUSw8gTXvY,0,1994,100,5,2020-03-01,NaT,0.0,AOS,1,28,306,0.8,0,0
2834,Iexco6uTGVXDaBo,1,1996,100,6,2020-02-18,NaT,0.0,IOS,5,26,318,0.9,0,0
2835,ydZzPcm6etO1Rrw,1,2002,100,13,2020-12-10,NaT,0.0,AOS,2,20,22,0.1,0,0
2836,1fTQmt4XJJEfTiV,1,1999,100,7,2018-12-31,NaT,0.0,AOS,3,23,732,2.0,0,0
2837,BLRC6oTZlKfvNAp,1,1991,100,5,2018-02-05,NaT,0.0,AOS,3,31,1061,2.9,0,1
2838,nHalM0TAHCSD6bF,0,1997,100,3,2020-12-05,NaT,0.0,IOS,3,25,27,0.1,0,0
2839,wwpBq96ZZVuihjP,1,1977,100,1,2017-07-15,NaT,0.0,AOS,4,45,1266,3.5,0,1
2840,xBkfOI6BapIW4tT,0,1984,100,0,2020-04-23,NaT,0.0,IOS,0,38,253,0.7,0,2
2841,2POlrAgJHAKS4sb,1,1975,100,1,2019-04-24,NaT,0.0,AOS,3,47,618,1.7,0,2
2842,e19ZASFY0PhzaJ2,0,1971,100,4,2019-07-19,NaT,0.0,AOS,0,51,532,1.5,0,2
2843,ps9hEfVjba2JCMa,0,1986,100,0,2020-08-13,NaT,0.0,AOS,0,36,141,0.4,0,2
2844,wJI3l55IPJCpO9c,1,1997,100,10,2020-11-03,NaT,0.0,AOS,1,25,59,0.2,0,0
2845,9CP3if8S9D6Ysov,0,1994,100,5,2020-09-26,NaT,0.0,AOS,0,28,97,0.3,0,0
2846,Cb41397JWtxXORF,1,1975,100,2,2019-03-15,NaT,1.0,AOS,0,47,658,1.8,0,2
2847,MZyfNMEaQqcENDx,1,1991,100,0,2020-07-25,NaT,0.0,AOS,0,31,160,0.4,0,0
2848,isGof7pocUH0kTA,0,1997,100,6,2020-09-04,NaT,0.0,AOS,3,25,119,0.3,0,0
2849,jakPY08NjbgnIMD,1,1995,100,4,2018-11-21,NaT,0.0,IOS,3,27,772,2.1,0,0
2850,ZhLPxaazMkPFfFc,1,1995,100,4,2020-08-16,NaT,1.0,AOS,5,27,138,0.4,0,0
2851,J1RLKpfRmkNujbg,1,1988,100,4,2017-04-05,NaT,0.0,AOS,2,34,1367,3.7,0,1
2852,lQdd2H3C9zwXs1c,0,1996,100,0,2020-11-16,NaT,1.0,AOS,5,26,46,0.1,0,0
2853,qGDl79baVLX0ajO,0,1973,100,5,2019-03-13,NaT,0.0,AOS,1,49,660,1.8,0,2
2854,SLNtCEznAJcNLpA,0,1996,100,6,2017-05-10,NaT,0.0,AOS,4,26,1332,3.6,0,1
2855,w3kyJ8Ecc1cgo7m,1,1994,100,3,2018-03-27,NaT,0.0,IOS,2,28,1011,2.8,0,1
2856,iV90pY3FfisUnja,1,1984,100,0,2019-10-24,NaT,0.0,IOS,1,38,435,1.2,0,2
2857,cB5fKSBX0k7zkMK,0,1995,100,5,2020-12-20,NaT,0.0,AOS,2,27,12,0.0,0,0
2858,kWNKeCDjvBoWVqV,1,1995,100,1,2016-05-08,NaT,0.0,AOS,0,27,1699,4.7,0,1
2859,NzgpGpuSxST3MMs,1,1995,100,4,2020-09-26,NaT,0.0,IOS,1,27,97,0.3,0,0
2860,z4mpFCGId5P5I0C,1,1991,100,5,2016-08-01,NaT,0.0,IOS,4,31,1614,4.4,0,1
2861,XE5NXYQ2aUPJ0zi,1,1996,100,4,2018-09-10,NaT,0.0,AOS,3,26,844,2.3,0,1
2862,bAYwZRAs2cS8odL,0,1989,100,2,2020-10-25,NaT,1.0,AOS,0,33,68,0.2,0,0
2863,tdnxlUQY80SiNkH,0,2001,100,13,2020-04-20,NaT,1.0,AOS,1,21,256,0.7,0,0
2864,31pV1QtRAh3ICNO,0,2000,100,13,2019-06-14,NaT,1.0,AOS,3,22,567,1.6,0,0
2865,Nyyh50Up4xNzjfZ,0,1998,100,7,2019-08-17,NaT,0.0,AOS,2,24,503,1.4,0,0
2866,IzRgfBAupqt7z49,1,1992,100,6,2020-02-16,NaT,0.0,IOS,0,30,320,0.9,0,0
2867,xqPtXwoXsWZMZSB,1,1995,100,4,2017-10-14,NaT,0.0,AOS,3,27,1175,3.2,0,1
2868,cpw3uO3nXxQSvpy,1,1991,100,4,2020-05-29,NaT,0.0,AOS,0,31,217,0.6,0,0
2869,OzpYK8wsTYcJvYz,1,1983,100,1,2020-11-20,NaT,0.0,AOS,1,39,42,0.1,0,2
2870,6bw1cAgq63Erp4d,1,1972,100,4,2018-08-27,NaT,0.0,AOS,0,50,858,2.3,0,2
2871,vBKr3W3QKcmPZO5,0,1996,100,2,2018-02-16,NaT,0.0,IOS,3,26,1050,2.9,0,1
2872,OTtA440O9TewV3v,1,1980,100,0,2018-10-29,NaT,0.0,AOS,0,42,795,2.2,0,2
2873,mjAUBkJTJX04drw,0,1996,100,3,2020-12-13,NaT,0.0,AOS,3,26,19,0.1,0,0
2874,ZQHlVsKVbccgIRr,1,1989,100,6,2019-09-23,NaT,0.0,AOS,1,33,466,1.3,0,0
2875,RjbjQz9JYuOhDd9,1,1979,100,0,2018-11-08,NaT,0.0,AOS,1,43,785,2.1,0,2
