user_id,sex,birthday_year,membership_type,category_prefer,joined_date,deleted_date,join_path,os,recommended_cnt
hQvhOVtoiKDQlpF,0,1998,100,9,2019-10-17,NaT,,AOS,0
9ibw4XZN3h1anZY,0,1993,100,0,2020-07-18,NaT,,AOS,2
msqmDemX2sUt4M7,1,1993,100,6,2020-12-12,NaT,,IOS,0
ozK0JUpO2pc7IK9,0,1997,100,6,2019-02-26,NaT,,AOS,0
8xQv76YXgFWPuaq,0,2000,100,11,2018-06-29,NaT,,AOS,1
LYsiJcCoNYzbTVj,1,1990,100,6,2019-07-23,NaT,,IOS,0
DLNuURJnGUqenTA,0,1980,100,4,2019-08-14,NaT,,AOS,0
mM667HPkQcMlZDJ,1,1991,100,7,2017-07-26,NaT,,IOS,12
fQMIQPkYqZUe6y2,0,1996,100,8,2019-11-28,NaT,,AOS,2
7Evpx82AKKbXwab,0,1999,100,5,2020-04-25,NaT,1,AOS,3
bVGIL16pIlwtSBm,1,1997,100,4,2020-09-13,NaT,,IOS,1
Du117cgi2RHiV2e,1,1998,100,0,2018-05-08,NaT,,AOS,7
7xjMOTRY7scNw8w,1,1993,100,4,2018-07-08,NaT,1,IOS,11
2PCCztKoeBWEL0y,1,1977,100,7,2017-05-28,NaT,1,IOS,0
2DwWPTQGhwmde2E,0,1990,100,4,2019-08-08,NaT,,IOS,0
XdqQay7fq2vSqUG,1,1996,100,7,2018-12-22,NaT,1,IOS,2
Rwya0btyX9mSgk0,1,1996,100,1,2020-02-25,NaT,,IOS,1
qD2ShqZL2x3dAFE,1,1995,100,2,2020-02-08,NaT,,AOS,1
RwEjtQDZDdDqi6X,1,1986,100,8,2018-05-16,NaT,,AOS,0
CzNiFuc8ohulHMe,1,1983,100,0,2018-02-15,NaT,,AOS,1
pvDxBUbSeJG5yyn,1,1991,100,3,2016-09-14,NaT,,AOS,0
J4WUmWSHgd6e93N,1,1991,100,9,2017-08-29,NaT,,AOS,0
QzXIW6QS81fKNyV,0,2000,100,11,2020-04-17,NaT,,IOS,3
JxiKwYPIOGhT3Z0,0,1974,100,0,2019-10-26,NaT,,AOS,0
Qu9WtTqfhnAW2ou,1,1995,100,10,2019-02-16,NaT,,AOS,1
0M2MNQU9IN2AZfL,1,1979,100,0,2019-09-30,NaT,,AOS,0
Nwaqb2gumpxOeng,0,1989,100,6,2018-03-21,NaT,,IOS,5
Cx2qs3823IBE50M,0,1999,100,12,2020-10-17,NaT,1,IOS,2
fSmtpT9ShlvWAUZ,1,1996,100,8,2020-07-26,NaT,,AOS,2
if728oJ29tAvvlC,0,1983,100,0,2019-10-29,NaT,,AOS,0
vvHgptPGmv8DzPl,0,1999,100,8,2020-10-26,NaT,,IOS,3
PGwX11MYZpnSbas,0,1993,100,3,2020-04-05,NaT,,AOS,2
vUOfBYv7gKDPe0L,0,1987,100,10,2016-04-19,NaT,1,IOS,0
dFnps6mTyWDXiJs,0,1994,100,9,2019-02-23,NaT,,AOS,2
NDnAzBJ9mua7ptQ,1,1991,100,7,2019-07-03,NaT,1,AOS,0
jdb1uti2as6G3i8,0,1998,100,5,2020-10-03,NaT,,AOS,4
NVsmqNTcmu3VDdh,0,1990,100,5,2018-03-05,NaT,,AOS,0
Nu5BJWZ9jGvy8Qr,1,1998,100,4,2019-07-06,NaT,,IOS,2
qLwPTAYKO7i0Xnh,1,1994,100,7,2020-03-09,NaT,,AOS,0
WlbPxIG2xhXOHbW,1,1990,100,2,2016-03-07,NaT,,IOS,3
aenV0mOTlCE8UQC,0,1993,100,0,2019-03-30,NaT,1,IOS,1
oE5onsmeMypIddQ,1,1992,100,3,2020-11-07,NaT,1,IOS,0
D0MKmjXuKQwvJo5,0,1992,100,5,2018-01-19,NaT,,AOS,3
w0OVLALyWfLRNXj,0,1984,100,0,2019-10-01,NaT,,AOS,0
rZrV8SGHCawrWYF,1,1973,100,8,2017-11-26,NaT,,AOS,0
3IaQcKwNg9sPRxM,1,1995,100,8,2020-04-08,NaT,,AOS,9
yVfm3UaGJ9rTN41,1,1973,100,0,2020-04-11,NaT,,IOS,0
lm5OlqaSiaR75gb,1,1997,100,4,2019-10-26,NaT,,AOS,4
UFiihSM9RZgTU9n,0,1998,100,5,2019-02-15,NaT,,IOS,3
BXZ3PR0Edzoaurz,1,1971,100,0,2018-05-15,NaT,,AOS,1
pwZWW2cBthR3ClB,1,1994,100,7,2020-04-09,NaT,1,AOS,3
ugakjlE36R1nW4X,1,1998,100,8,2020-08-18,NaT,,AOS,2
vZ2K9z6g7ajreMq,0,1972,100,0,2019-01-29,NaT,,AOS,0
cg2iwOSfYM9KZNW,0,1999,100,7,2018-12-17,NaT,,AOS,4
yC6VIUEOyWc9qJ5,1,1982,100,1,2020-10-19,NaT,,AOS,0
chGOzjZU2g8pLrK,0,1997,100,6,2020-02-25,NaT,,IOS,2
0tn5zbYaIoGPXlQ,0,1986,100,0,2017-02-10,NaT,,IOS,0
KLamwKVhEkTfWt7,1,1990,100,9,2018-03-04,NaT,,AOS,5
s1w6mMK3D33E4D0,0,1977,100,2,2020-06-25,NaT,,IOS,4
GUp8bNYXWnfifqn,0,1985,100,9,2017-04-29,NaT,,AOS,0
BzXTYpZw8JSYVVB,0,1991,100,4,2019-12-02,NaT,1,IOS,0
J91JLamWLlzP3ay,0,1989,100,7,2018-05-27,NaT,,AOS,7
S81H4EKsSpUOBU9,1,1980,100,5,2018-08-01,NaT,,IOS,1
sISndZoXJaXUiFM,1,1980,100,6,2018-11-21,NaT,1,IOS,0
jDt0YBIdr19CqHA,0,1990,100,0,2020-02-05,NaT,,AOS,0
DuXsKxQ8hohV2vH,1,1992,100,0,2018-11-07,NaT,,IOS,7
788b6Qa5XvQ0Z3Z,1,1996,100,6,2020-05-02,NaT,,IOS,3
LTegWTn6a1UYXeb,1,1994,100,0,2018-05-08,NaT,1,AOS,1
25V7QN9dHocj0kH,0,1992,100,5,2018-11-11,NaT,,IOS,5
2WT2PCrF4DAn9UL,0,1999,100,7,2019-04-18,NaT,,AOS,5
C1k39ibTAVOu0rB,1,1994,100,1,2019-01-16,NaT,1,AOS,4
7gFayIHwMVPw69b,1,1983,100,11,2019-09-27,NaT,,AOS,0
WUWOCQxZO7vZeSt,1,1987,100,2,2020-03-08,NaT,,AOS,0
XXSlUMth29f68eD,1,1995,100,5,2020-11-10,NaT,,AOS,0
iAc7twlfoFh6756,1,1993,100,5,2018-02-21,NaT,,AOS,1
Vjcr2EB34EtQhwR,0,1995,100,7,2020-09-10,NaT,,IOS,0
3M8Ly2c6Iz8Z3r9,1,1988,100,6,2019-09-04,NaT,,AOS,5
hvmpSCEOKQeG6In,0,1994,100,5,2019-05-19,NaT,,AOS,3
2DKvm5mhHPBk9RM,1,1994,100,8,2018-02-20,NaT,,IOS,8
KUlVEPAIicGApLC,1,1991,100,4,2018-06-04,NaT,,IOS,1
xdRdy6YwkeQr3R8,1,1990,100,6,2018-05-28,NaT,,AOS,4
Xz2lDcwdrWYc2tG,1,1989,100,2,2017-03-13,NaT,,AOS,0
a2yVBdus4TKFleN,1,1998,100,9,2019-11-19,NaT,1,AOS,3
aPOuZmC0FzJI7j2,1,1997,100,6,2017-09-07,NaT,,IOS,3
Aw1XD0bu2wNthNA,1,1998,100,8,2018-02-10,NaT,,AOS,3
7gOxeJQw8SibbGU,0,1989,100,5,2016-07-22,NaT,,AOS,7
537ws8RCrxET5Dy,1,1999,100,12,2019-10-07,NaT,,IOS,4
BhmokRjpB4JKhc2,0,1999,100,8,2019-11-12,NaT,,AOS,1
AGK0l086k2RZvxt,0,1981,100,2,2018-12-14,NaT,,IOS,3
eYBkC4QGDvuyO3K,1,1992,100,8,2017-11-25,NaT,,IOS,10
PSwDvU5Xm2qgBcg,1,1995,100,4,2017-09-10,NaT,1,IOS,1
EKGaYu9wJEwvdek,1,1995,100,7,2020-12-09,NaT,,IOS,2
GuEnRadXy5N17Ll,0,1997,100,6,2020-03-28,NaT,,AOS,0
vqBdh4spXb6jTWV,1,1993,100,8,2019-05-31,NaT,,AOS,0
GtTh9kcpH2goynO,0,1999,100,6,2019-10-07,NaT,,IOS,3
5BGhVg34MtSG354,1,1990,100,5,2019-05-29,NaT,,IOS,5
MX8XXXPsMiCPHKF,1,1995,100,7,2019-12-04,NaT,,AOS,1
WXLY2lpD3JaTGB9,0,2001,100,6,2020-12-28,NaT,,IOS,4
FEVCmPraLRJ0lER,0,1995,100,7,2020-01-11,NaT,1,AOS,3
YRMNMZiGf83Fu2f,1,1977,100,0,2020-04-02,NaT,,AOS,1
oV9dQbm3NiSLSZV,0,1991,100,2,2017-10-15,NaT,,AOS,0
DGejLw6xFD5CFV9,0,1992,100,7,2020-10-20,NaT,,AOS,0
4zTqtQq1MLWVXQa,0,1988,100,8,2018-12-20,NaT,,AOS,0
WsFeokg7NObFT84,1,1991,100,2,2017-07-01,NaT,,AOS,5
2CGc4OeO6E9BC6N,0,1998,100,8,2019-05-19,NaT,1,IOS,2
snv2GRCU4ofmR3O,1,1989,100,7,2016-09-05,NaT,,IOS,10
ITVufY32kzaEZFk,1,1998,100,11,2020-10-27,NaT,,AOS,2
5ihAtX1zjVFeBYF,1,1996,100,9,2020-09-05,NaT,,IOS,2
F3sC8gxq7owOLG4,1,1981,100,0,2020-02-01,NaT,1,AOS,0
xbKEYXALmDUjWAm,0,1996,100,6,2020-03-18,NaT,,IOS,3
6UdFFG8NBqUMQia,1,1976,100,5,2020-08-20,NaT,,AOS,0
rhMmfSgbwMSJ7zb,1,2000,100,6,2018-06-10,NaT,,AOS,2
lJxIsvUbxr87jfJ,1,2000,100,11,2020-05-19,NaT,,AOS,5
PIfmHvm9uZMzaFu,1,1995,100,8,2017-08-22,NaT,1,AOS,3
ziEQQCnZ8IvnBHu,0,1996,100,2,2019-11-09,NaT,,AOS,2
qgOEQSajKypHcHK,1,1995,100,6,2018-12-13,NaT,,IOS,0
AmJ7ma4UHsB3WHN,1,2000,100,3,2020-02-06,NaT,,AOS,2
aXvKTKEoIfDOf5k,0,1996,100,9,2018-03-11,NaT,,IOS,3
9QjEnR3QwdD5buu,0,1990,100,3,2019-03-31,NaT,1,IOS,0
3ueYBSatTG1GrwE,0,1997,100,2,2020-05-09,NaT,,AOS,4
0DImsU8XKNpKNX1,1,1994,100,3,2019-10-27,NaT,,AOS,4
0UhOjGdbnsILgGC,1,1990,100,3,2017-11-09,NaT,1,AOS,0
NsUW0rRJ1c3stFR,0,1994,100,7,2018-09-04,NaT,,IOS,7
veGSfTSeIaMM2ap,0,1982,100,0,2019-01-01,NaT,,IOS,2
ptVZbXR3fzjnvP1,1,1997,100,5,2020-09-24,NaT,,IOS,2
fq8OTd5Xy3rK8rd,0,1996,100,9,2018-07-09,NaT,,AOS,3
AmULbBe5jqSF5Gx,0,1979,100,5,2018-05-19,NaT,,AOS,1
TxjU7B7wi7Yesvp,0,2000,100,7,2020-02-14,NaT,,AOS,2
9boOlZzhAaaGbd8,1,1993,100,4,2020-04-11,NaT,,IOS,1
fveWbJ20L1uj7hm,0,1995,100,5,2018-01-04,NaT,,AOS,5
nXCm8uOQyRdhx40,0,1981,100,0,2019-03-08,NaT,,AOS,3
mNWnPsz0oshrNRs,0,1996,100,4,2020-09-19,NaT,,IOS,1
lOi1X0ZHzgXw624,1,1990,100,1,2018-06-17,NaT,,AOS,0
byJZX8nT516Xdod,1,1997,100,3,2019-12-09,NaT,,AOS,4
YjtwDQoATm3R1je,0,1996,100,2,2020-10-28,NaT,,AOS,5
Iq7R4QmhBPk62nW,1,1976,100,2,2018-05-25,NaT,,IOS,3
UbzZkyQC3vGRajw,1,1991,100,2,2017-02-11,NaT,,AOS,0
OydYJfiqeftoHrZ,1,1991,100,5,2018-02-23,NaT,,IOS,0
AoBtKbOUQZZoUEG,0,1992,100,6,2017-02-02,NaT,,AOS,0
yWFoqsatBLHdak4,1,1995,100,1,2018-09-24,NaT,,AOS,1
s3bYvusXyWBF1rZ,0,1994,100,4,2020-06-29,NaT,,AOS,2
Is3AvDOoXjy2WQA,1,1977,100,0,2020-02-22,NaT,,AOS,0
v7HRymoHKqDjuBx,1,1991,100,6,2016-12-07,NaT,,AOS,0
Fjiah1fOZKrV7d9,1,1997,100,8,2020-06-30,NaT,,IOS,2
E94H5GkV3AUvBnf,1,1994,100,2,2017-08-19,NaT,,AOS,5
Cn82i8qo86kAqmf,1,1991,100,6,2019-07-04,NaT,,AOS,0
Qjwa27u6fdJN0lf,0,1997,100,9,2019-10-02,NaT,,AOS,3
oHj9oJcW5kesy7t,1,1990,100,0,2018-02-05,NaT,,AOS,0
A013xv5rLLoSSsE,1,1991,100,2,2018-11-10,NaT,,IOS,0
7VfQw6aSnWjXt9F,0,1981,100,0,2017-06-28,NaT,,IOS,1
hdh8lln8tHhjz7B,1,1998,100,4,2019-06-01,NaT,,AOS,5
K0G3aP28Cie4cNB,1,1995,100,5,2020-02-12,NaT,1,AOS,2
NsM81gs4fe9NQOc,0,1992,100,7,2016-07-19,NaT,,IOS,7
VjnCx8jYG3A1asG,1,1997,100,4,2020-03-22,NaT,,IOS,2
BzLkvufTUS8Gz0k,0,1998,100,6,2020-12-30,NaT,1,IOS,4
E4C8gqMwJYlUbNe,0,1984,100,0,2017-11-14,NaT,1,AOS,3
RP7HxDlQWRquVtc,0,2000,100,4,2019-09-30,NaT,,IOS,4
WAWz628Jfnzka1V,1,1996,100,7,2020-01-12,NaT,,AOS,1
KvhDsIWklGOkYim,1,1998,100,5,2017-12-16,NaT,1,IOS,2
AC82RvCfkNQeE59,1,1983,100,3,2018-09-12,NaT,,AOS,0
TkSej12uefvxLge,0,1974,100,0,2019-04-08,NaT,1,AOS,0
RaWaD5i1QOi7dBR,0,1988,100,6,2020-09-24,NaT,1,IOS,2
NSHwiG0aQyBpou8,1,1986,100,1,2018-03-26,NaT,,IOS,4
PYzGPYOYr0AYm65,0,1977,100,1,2018-08-25,NaT,,IOS,7
0gImc51pUoTBNyy,1,1995,100,7,2020-11-29,NaT,,AOS,0
DJW9aciEdVdgLTK,0,1975,100,0,2016-11-03,NaT,,AOS,0
0ypGeHtY0SSRI20,1,1994,100,4,2019-03-27,NaT,,IOS,0
gpDUAXIeVqq4DxW,1,1997,100,7,2019-02-25,NaT,1,AOS,0
oKHw37WVqufB4vt,0,1989,100,7,2017-10-18,NaT,,AOS,10
uHTtHUne3Pd9si8,1,1999,100,1,2020-05-03,NaT,,IOS,5
Gxc4OyvBKpSz2iJ,0,1991,100,2,2017-05-16,NaT,,IOS,8
FZyjOfTvrPyWIfo,1,1989,100,4,2018-12-23,NaT,,IOS,0
2YFVnoJZdNoZM7A,1,1985,100,9,2019-01-21,NaT,,AOS,0
VpOdwHgdsnpxRYo,1,1993,100,9,2019-05-09,NaT,,IOS,5
LlTjK1NiyReO9bQ,1,1986,100,1,2020-05-12,NaT,,AOS,0
amIecH06HYTTths,1,1996,100,8,2020-01-02,NaT,,IOS,2
LCFMFJfp8QJ147F,0,1995,100,4,2020-03-29,NaT,,AOS,3
5ItbaJtTEBk0JNg,0,1979,100,3,2020-03-25,NaT,,AOS,5
ZxIUneWrT5fQ6VV,1,1992,100,1,2020-04-17,NaT,,AOS,2
dzxNhu0KOXxSPFJ,0,1970,100,4,2018-11-25,NaT,,AOS,1
YL8Wf5BXgOoUcTo,0,1995,100,10,2019-07-17,NaT,,AOS,1
Yzgh0TImEcLHd2V,1,1992,100,7,2017-03-10,NaT,,AOS,0
iQ2gQAr8mvp0rU6,0,1990,100,1,2017-08-11,NaT,,IOS,0
7MUzC0bvXTLQ17m,1,1998,100,4,2020-07-04,NaT,,AOS,4
qff5nBGronevw7j,0,1998,100,5,2019-07-25,NaT,,AOS,6
OXz6bfWlZnx4o5R,1,1992,100,9,2018-06-05,NaT,,IOS,6
ZoeBM9giW7l3vUy,1,1993,100,9,2019-05-20,NaT,,AOS,1
pmfx2iVPPIciltR,1,2000,100,4,2019-04-01,NaT,,IOS,4
W98HbwAKNAR9UG7,0,1990,100,7,2017-03-02,NaT,,AOS,10
R2WmUIJPNqooqGv,0,1995,100,10,2018-06-30,NaT,,AOS,6
c8h0N74GDudrQVS,1,1997,100,2,2019-09-19,NaT,,IOS,4
v8UFeR2XR5SOmol,1,1981,100,0,2020-12-26,NaT,,AOS,0
qlFKLyPxhA7neAm,1,1991,100,3,2017-06-07,NaT,,AOS,10
7xhbNitacypKSUu,0,1995,100,0,2017-10-25,NaT,,AOS,3
gMEJk893XGO1VAT,1,1978,100,3,2019-01-06,NaT,1,AOS,1
0Lc1rqzmzUKEyBq,1,1998,100,6,2019-01-24,NaT,,AOS,5
Rt1Pwv89vFPxeJh,1,1993,100,7,2018-09-26,NaT,,AOS,10
gCjJgMd8262JdUD,1,1996,100,5,2019-05-08,NaT,,AOS,2
fHSAJls9p0d0E1t,1,1993,100,9,2019-07-04,NaT,,IOS,0
fVffwiPrTHCPQLA,1,1998,100,7,2020-07-04,NaT,,AOS,0
ij5jJS2kGYP3gk3,1,2001,100,8,2019-06-21,NaT,,AOS,3
FJnN4JmhHIX1EDY,0,1992,100,4,2016-01-14,NaT,,AOS,0
F5lRp5btoOurfEL,0,1991,100,0,2018-09-21,NaT,,AOS,1
i3mwm5vZrwvmc1m,1,1993,100,3,2020-05-06,NaT,,IOS,0
cbnJC5zEqS2crR9,0,1994,100,2,2020-03-03,NaT,1,IOS,3
SSEMJKNuXjkvnIr,1,1998,100,14,2020-07-19,NaT,,IOS,2
Rm5hvkXdhXUSYHB,1,1995,100,3,2020-07-13,2020-05-23,1,AOS,0
9SunZx8HSCeh52S,0,1984,100,0,2018-06-10,NaT,,IOS,0
HUnE33rMwWKdfde,0,1999,100,13,2019-01-21,NaT,,AOS,2
oKA5AecpXUhfIBB,0,1998,100,8,2020-09-01,NaT,,IOS,3
FqsvzL9oe4bbiI8,1,1994,100,0,2018-12-24,NaT,,AOS,1
M0QQBja0ZcPtpNV,0,1993,100,2,2018-03-12,NaT,,AOS,3
5FutbQIWN7UpBsP,1,1992,100,4,2017-12-09,NaT,,AOS,2
FqAShpdPNPvw0Rp,0,1994,100,2,2017-11-12,NaT,,IOS,3
xswNw33mJNxx6Ln,1,1995,100,0,2020-07-13,NaT,,AOS,0
aBL8IwSZjRrjK98,1,1999,100,10,2020-05-15,NaT,1,IOS,2
jLBI3pYgX3GMiho,1,2002,100,8,2018-10-07,NaT,,IOS,4
uxJPrVAwceq53sh,1,1980,100,0,2018-07-23,NaT,,AOS,1
UWg4iqDCrH9XXMH,1,1990,100,6,2020-12-30,NaT,,AOS,2
AxzQ2ZOWGaOcXor,0,2000,100,6,2018-06-17,NaT,,AOS,1
TnnxUNvKW23CBk2,1,1996,100,5,2020-01-30,NaT,,AOS,1
YgwtDuKo0G4ub8P,1,1999,100,7,2019-09-28,NaT,,IOS,3
JbbX5Fhhl49Cwj8,0,2000,100,9,2020-08-09,NaT,1,AOS,2
ETj4znWv51zdlLf,1,1986,100,2,2018-01-28,NaT,,AOS,5
aj5sOXc0uPRHpTF,0,1994,100,4,2020-06-20,NaT,,AOS,4
3sbGaCQvM4ntro7,1,1997,100,4,2020-03-12,NaT,,IOS,4
bWmki68jYoALbJH,1,1999,100,2,2019-09-01,NaT,,AOS,4
Lk2iQ6IWdaE9vIs,1,1996,100,0,2019-04-08,NaT,,AOS,3
m33ASDVIEQD1uGp,1,1991,100,4,2018-06-30,NaT,,AOS,0
pZJjZPm3cxN3UGl,1,1991,100,11,2017-03-31,NaT,,AOS,1
3MJxntjE2Uzmjp2,1,2000,100,8,2020-04-26,NaT,,IOS,4
tJ7K8i3mdqKeRfr,1,1996,100,9,2020-11-14,NaT,,IOS,0
9CI1svXjH1CiIuO,0,1998,100,7,2020-12-08,NaT,1,IOS,2
GOW4f1LIPoasdwp,0,1981,100,3,2019-06-22,NaT,,AOS,0
lc50td68BU2bDr7,1,1992,100,10,2017-07-27,NaT,,AOS,10
CkobNu6H2bbmSoO,1,1998,100,5,2017-06-06,NaT,,IOS,3
gn89KKMYAHNPmyX,1,1994,100,2,2018-10-23,NaT,1,AOS,6
RRf30XrSDiBsHrp,1,1998,100,13,2020-07-18,NaT,1,AOS,3
urZVbVQUHeY2yf8,0,1980,100,2,2020-05-29,NaT,,IOS,0
8PGc2iYH3G5kesp,1,1997,100,4,2020-04-27,NaT,,IOS,3
Au4cOSW1cjVOMjC,1,1997,100,5,2017-09-09,NaT,,AOS,3
ooF0QnFo1RTDK1w,1,1995,100,5,2018-10-13,NaT,,IOS,2
cO8kTPQQrkuX6XA,0,1989,100,6,2019-03-03,NaT,,AOS,0
otAYEbReHJayuc5,1,1991,100,1,2020-11-29,NaT,,IOS,2
7GcIRXT9MteqWfn,1,1991,100,9,2018-03-23,NaT,,AOS,2
28FiXE8Hx0cQVOd,1,1991,100,0,2019-08-10,NaT,,AOS,11
rosRArYXZmXgu2w,1,1999,100,10,2019-02-25,NaT,,AOS,3
A5Ed3jyOcO0qzUY,0,2000,100,9,2018-06-30,NaT,1,AOS,4
pkve6DBPbd5N8iO,0,1998,100,0,2020-10-14,NaT,1,IOS,3
xIlK4mkCnMACEFB,1,1996,100,10,2019-12-01,NaT,1,IOS,2
LkwTVoSHBPRkfh1,1,1994,100,1,2020-11-17,NaT,,AOS,2
YGs0f8Mznv7RqK5,1,1976,100,0,2020-12-03,NaT,,IOS,7
KJDDVu38eO0RtVb,0,1991,100,6,2016-07-29,NaT,,AOS,8
VPlBv2ILzicOVLC,0,1996,100,5,2019-01-20,NaT,,AOS,7
ZhkuSWKYESsRw92,0,1999,100,9,2018-06-29,NaT,,AOS,4
766pPluDq7KQLhv,0,1985,100,3,2019-09-11,NaT,,AOS,0
X2q5JS54hD4PRFD,0,1992,100,1,2017-03-27,NaT,1,AOS,0
uqdHlsrxV151iXD,0,1995,100,4,2020-02-11,NaT,,IOS,3
lXooIhfKN06PsDq,0,1983,100,1,2019-12-20,NaT,,AOS,0
p6f3nr7eokkvjSa,0,1998,100,5,2020-05-12,NaT,,AOS,1
2wOS0JM7xktkcxT,1,1992,100,1,2017-05-27,NaT,,AOS,2
0UuPZNX5LB3PWDb,0,1992,100,9,2020-05-01,NaT,,AOS,0
m0TuakHlLLnjXVq,1,2000,100,7,2020-05-11,NaT,,AOS,4
JbiHhnyzHEFpuLS,1,1996,100,4,2018-07-18,NaT,,IOS,3
xldNJyk2yPM4APj,0,2000,100,11,2020-02-08,NaT,,AOS,4
iOJquLAPhVDCiOe,0,1990,100,7,2016-10-21,NaT,1,IOS,10
1SZ2w6cyYwryheS,0,1980,100,1,2017-04-09,NaT,,IOS,0
mD15jW9WdxRZTS0,0,1991,100,4,2019-12-02,NaT,,IOS,6
KR80jNPOla1qRmW,1,2000,100,5,2019-02-17,NaT,,AOS,0
TvDsm9yxt8Mjl7t,1,1996,100,0,2020-10-12,NaT,,IOS,3
QR4aAYAb9r4pl2w,1,1999,100,5,2019-06-28,NaT,1,IOS,1
IUUpC1DB4R9Wzp8,0,1975,100,3,2020-02-20,NaT,,AOS,0
zN4DlS9C50sUH2j,1,1990,100,4,2020-05-30,NaT,,IOS,2
IB5FhPcmIZy8nuy,0,2002,100,13,2020-11-18,NaT,1,IOS,3
xnGXMouCEOxWTzZ,1,1989,100,5,2017-03-12,NaT,1,AOS,1
GvCzgkEB7ylHZ5j,0,1997,100,6,2018-09-29,NaT,,IOS,4
tBZ5FM1g36IoEB0,1,1977,100,5,2017-07-04,NaT,,AOS,0
qofYQD7hHl6IGh3,1,1999,100,5,2019-11-28,NaT,1,AOS,4
YEp88ZdBbAaBv0b,0,1977,100,3,2017-07-04,NaT,,AOS,0
cOrBylMAIJVpGa1,1,1997,100,4,2018-10-10,NaT,,IOS,4
VlKJ7GjjnCFkxxH,1,2004,100,9,2018-08-22,NaT,,AOS,6
lZYKHYldbfdhvy0,1,1999,100,7,2017-12-10,NaT,,AOS,4
76qCtC5OEsOYkS3,0,1969,100,3,2020-09-10,NaT,1,IOS,0
AEYuXn3geHvZxz5,1,1976,100,1,2017-02-06,NaT,,IOS,3
WOAXeoqfQPSIh3e,0,2000,100,5,2018-02-26,NaT,,IOS,6
KXxS5mNCX0lnOks,0,1984,100,6,2020-02-21,NaT,1,IOS,0
4BLbcU0FYwmQtot,0,1998,100,6,2020-11-02,NaT,,AOS,3
XewYV74S8iGoXVl,0,1995,100,6,2020-07-21,NaT,,AOS,0
3ig22jPFezRNpnS,1,1975,100,0,2017-12-11,NaT,,IOS,0
83n6HMKyTgE0bDG,1,1991,100,8,2019-03-26,NaT,,AOS,6
P7zHB4mIvj2mios,0,1998,100,11,2017-07-28,NaT,,IOS,4
0EYeSBV1ayCl2AN,1,1979,100,0,2020-08-08,NaT,,IOS,0
HrTuiP1W5QKVjsR,1,1990,100,4,2018-08-29,NaT,1,IOS,0
ZvkHTCohKsiUgsF,1,1993,100,9,2017-06-14,NaT,,IOS,3
feIEUcsKqi5RiS2,0,1994,100,4,2020-06-22,NaT,,AOS,0
TZ5wUuVST1MycSL,0,1994,100,2,2019-02-27,NaT,,AOS,2
UeMiKvXfNxlRPcL,1,1997,100,7,2017-10-31,NaT,,AOS,1
9ewXOzSzXu41Pq9,1,1997,100,5,2019-11-03,NaT,,IOS,1
kDCid2B3BibUp4Q,1,1999,100,10,2019-01-20,NaT,,IOS,2
OQcksaHsvHl8PdE,0,1979,100,3,2019-02-15,NaT,,AOS,0
Szne1pJb1mmNesp,0,1990,100,6,2020-01-29,NaT,1,AOS,0
UmxaNosIGchR5Qx,1,1993,100,6,2020-12-13,NaT,,AOS,0
7ltoqM8JWIrjkli,0,1992,100,0,2020-02-29,NaT,,IOS,3
hou8w1Xx8NicTgK,1,1993,100,6,2019-02-03,NaT,1,AOS,1
PGMAhY0ECTkHptt,1,1995,100,4,2020-12-14,NaT,,AOS,0
MRp1WXvJdHxyDgE,0,1996,100,7,2020-06-03,NaT,,AOS,4
lLLpxtMC8Omay3X,1,2000,100,9,2019-03-30,NaT,,AOS,4
xVeF0aLg6vruUOm,1,1994,100,4,2019-10-13,NaT,,AOS,0
ywHDCyUEFkUBeTy,1,1997,100,8,2019-11-01,NaT,,AOS,0
uzZmi2EN36qBAfv,1,2001,100,8,2020-02-24,NaT,,IOS,6
hyW0SWhKB7c1jGM,1,1998,100,5,2020-07-29,NaT,,AOS,2
GlqDYmg1qPx3p7f,0,1978,100,0,2019-04-02,NaT,,IOS,1
dOdqY9ortFLDFqf,0,1992,100,3,2018-03-13,NaT,1,IOS,0
xZwdpCOBzPEg0QC,1,1995,100,9,2020-09-05,NaT,,IOS,1
bY4RSKnIkMn3xsQ,1,1989,100,10,2018-11-08,NaT,,AOS,0
oPJVS6stRo1Betj,1,1992,100,2,2020-05-05,NaT,,AOS,1
qa2NELVuRlsR8k2,0,1988,100,1,2017-07-10,NaT,,IOS,2
ERwIFFnZaIk25rr,0,1998,100,5,2018-05-28,NaT,,IOS,3
vepwKifs4t4mxob,1,1996,100,0,2018-02-13,NaT,,AOS,3
eDXEXRgStGHcnKR,1,1994,100,4,2016-11-06,NaT,,IOS,8
ntvl40tZdCGIEb6,0,1992,100,9,2019-10-03,NaT,,AOS,4
mTmOuVxwIsItI18,0,1995,100,7,2019-09-29,NaT,1,AOS,3
l5XEHlXNR0G7uQf,1,1993,100,2,2018-10-06,NaT,,IOS,3
Rv4rLWCJh85cU6J,1,1993,100,0,2018-10-04,NaT,1,IOS,3
SFwlJPYGXgGtkdt,1,1985,100,3,2017-10-28,NaT,,IOS,3
cnuWmkHMGvwLHsw,1,1977,100,0,2019-10-17,NaT,1,AOS,2
Ck41KA5PQ2SmRPS,0,1994,100,10,2019-03-20,NaT,,AOS,2
h6UvKPvBm9R5DJ8,0,1980,100,0,2018-12-13,NaT,,AOS,0
