,user_id,membership_type,total_order_cnt,total_cost,avg_coupon_amt,avg_point_amt,weekly_order_cnt,monthly_order_cnt,avg_cost,avg_item_cost,last_date,days_of_recency,R_score,F_score,M_score,km_label
2636,U6KklET2d3x8uoH,100,1.0,30000.0,-5000.0,0.0,1.0,1.0,30000.0,22000.0,2020-01-07,7,1,1,1,0
2637,dtCYAmLvNkGLq2W,100,1.0,20500.0,0.0,0.0,1.0,1.0,20500.0,20000.0,2020-01-07,7,1,1,1,0
2638,WDKRbesl4JZpGKw,100,1.0,39000.0,0.0,0.0,1.0,1.0,39000.0,36000.0,2020-05-25,146,4,1,2,4
2639,DmDn8BKNzm2dTUm,100,1.0,32500.0,0.0,0.0,1.0,1.0,32500.0,32000.0,2020-01-22,22,1,1,2,3
2640,TnTrWNpBhTW0hhK,100,1.0,37000.0,0.0,0.0,1.0,1.0,37000.0,0.0,2020-02-28,59,2,1,2,3
2641,ErfrTobfpSurK04,100,1.0,14300.0,-5000.0,0.0,1.0,1.0,14300.0,0.0,2020-02-14,45,2,1,1,0
2642,EY65oNxehesXKY7,100,1.0,85500.0,0.0,0.0,1.0,1.0,85500.0,85000.0,2020-01-09,9,1,1,2,3
2643,zMbVkKRSr8HweZS,100,2.0,74000.0,0.0,0.0,1.0,2.0,37000.0,30000.0,2020-01-13,13,1,1,2,3
2644,bdNWpYi7JZdhQFF,100,1.0,40000.0,-2000.0,0.0,1.0,1.0,40000.0,34000.0,2020-03-18,78,2,1,2,3
2645,Ow4D7VKMOhaER8d,100,1.0,32500.0,0.0,0.0,1.0,1.0,32500.0,32000.0,2020-02-08,39,2,1,2,3
2646,Ov7QDn0lBEAfuER,300,23.0,294000.0,0.0,0.0,1.6428571428571428,3.8333333333333335,12782.61,2695.65,2020-06-22,174,4,2,3,2
2647,72wxG0Et1Fcguct,100,2.0,39100.0,-2500.0,0.0,1.0,1.0,19550.0,0.0,2020-06-29,181,5,1,2,4
2648,dzxNhu0KOXxSPFJ,100,1.0,26500.0,0.0,0.0,1.0,1.0,26500.0,18000.0,2020-03-07,67,2,1,1,0
2649,5qqG9YlC5ncnVQP,300,9.0,546000.0,-666.6666666666666,0.0,1.8,2.25,60666.67,54777.78,2020-06-05,157,4,1,3,2
2650,ktlSFLSl2OIt83R,100,1.0,28500.0,0.0,0.0,1.0,1.0,28500.0,22000.0,2020-03-24,84,2,1,1,0
2651,RiKD2tBDLixitLe,100,1.0,37500.0,0.0,0.0,1.0,1.0,37500.0,29500.0,2020-02-05,36,2,1,2,3
2652,2M3KSAdoi8fmBj6,100,1.0,39500.0,0.0,0.0,1.0,1.0,39500.0,36500.0,2020-02-21,52,2,1,2,3
2653,e19ZASFY0PhzaJ2,100,1.0,57000.0,0.0,0.0,1.0,1.0,57000.0,56000.0,2020-01-06,6,1,1,2,3
2654,NlmNj1njo9Eyc4n,100,1.0,46100.0,0.0,0.0,1.0,1.0,46100.0,37100.0,2020-04-10,101,3,1,2,4
2655,F2bfW5tXzXcuVev,100,1.0,25500.0,0.0,0.0,1.0,1.0,25500.0,17000.0,2020-01-06,6,1,1,1,0
2656,SSEMJKNuXjkvnIr,100,2.0,38300.0,0.0,0.0,1.0,1.0,19150.0,13400.0,2020-06-14,166,4,1,2,4
2657,b5ukgMMMbmNx8BS,100,2.0,26000.0,0.0,0.0,1.0,1.0,13000.0,5500.0,2020-03-01,61,2,1,1,0
2658,3dISXfX1McNDtMO,100,1.0,21550.0,0.0,0.0,1.0,1.0,21550.0,0.0,2020-01-14,14,1,1,1,0
2659,myw7fXcLOurX7yZ,100,1.0,38400.0,0.0,0.0,1.0,1.0,38400.0,0.0,2020-03-29,89,2,1,2,3
2660,jmvzkMKJHwpFiSw,100,1.0,15500.0,0.0,0.0,1.0,1.0,15500.0,8500.0,2020-04-21,112,3,1,1,4
2661,rdjcfOtEQPaqItq,100,1.0,26600.0,0.0,0.0,1.0,1.0,26600.0,20100.0,2020-02-15,46,2,1,1,0
2662,OQdWoJ1pJheTsYp,100,1.0,55400.0,0.0,0.0,1.0,1.0,55400.0,53900.0,2020-01-10,10,1,1,2,3
2663,e0IFD4JHuhmVLQM,100,1.0,21500.0,0.0,0.0,1.0,1.0,21500.0,20000.0,2020-01-09,9,1,1,1,0
2664,fgsWJpavUVC008P,100,1.0,32000.0,0.0,0.0,1.0,1.0,32000.0,27000.0,2020-01-07,7,1,1,2,3
2665,OyWx7ahEWklSaNb,100,1.0,18000.0,0.0,0.0,1.0,1.0,18000.0,0.0,2020-03-05,65,2,1,1,0
2666,BD1hylJXn8zPy4g,100,2.0,38100.0,0.0,0.0,1.0,1.0,19050.0,13300.0,2020-02-03,34,2,1,2,3
2667,OWTJfiUS8UMGrkD,100,1.0,18000.0,0.0,0.0,1.0,1.0,18000.0,12000.0,2020-01-28,28,1,1,1,0
2668,VPlBv2ILzicOVLC,100,1.0,30000.0,-1000.0,0.0,1.0,1.0,30000.0,23000.0,2020-02-17,48,2,1,1,0
2669,2K0FZSG86CXrzib,100,1.0,28600.0,0.0,0.0,1.0,1.0,28600.0,23600.0,2020-01-22,22,1,1,1,0
2670,mD15jW9WdxRZTS0,100,1.0,28000.0,0.0,0.0,1.0,1.0,28000.0,23000.0,2020-01-19,19,1,1,1,0
2671,rQDBxgda0rRHbD3,100,1.0,40000.0,0.0,0.0,1.0,1.0,40000.0,31500.0,2020-03-08,68,2,1,2,3
2672,kccHyxmVL7d9qa2,100,2.0,35600.0,0.0,0.0,1.0,2.0,17800.0,8000.0,2020-01-27,27,1,1,2,3
2673,4ILtKbhUKe6pvNl,100,1.0,8000.0,0.0,0.0,1.0,1.0,8000.0,0.0,2020-06-12,164,4,1,1,4
2674,uyacgm9d90dIOqx,100,2.0,43700.0,0.0,0.0,1.0,1.0,21850.0,13850.0,2020-03-09,69,2,1,2,3
2675,FJJkHXyzw5P2FHZ,100,1.0,29500.0,0.0,0.0,1.0,1.0,29500.0,18500.0,2020-05-30,151,4,1,1,4
2676,aJ2HmHPxvu6e5Jm,100,1.0,27400.0,0.0,0.0,1.0,1.0,27400.0,23900.0,2020-01-06,6,1,1,1,0
2677,BHcBy9iN8FTU6dy,100,3.0,39000.0,-1666.666666666667,0.0,1.5,3.0,13000.0,1666.67,2020-01-30,30,1,1,2,3
2678,h7Tz8AHSBSfZmIc,100,1.0,41500.0,0.0,0.0,1.0,1.0,41500.0,39000.0,2020-02-07,38,2,1,2,3
2679,VukxXWyNg2zICDb,100,1.0,36000.0,0.0,0.0,1.0,1.0,36000.0,35000.0,2020-01-16,16,1,1,2,3
2680,LWMTWRD3fjnvhnj,100,1.0,70500.0,0.0,0.0,1.0,1.0,70500.0,65000.0,2020-01-07,7,1,1,2,3
2681,620IHheGD8mSjSH,300,77.0,1612500.0,-1240.2597402597405,0.0,2.9615384615384617,12.833333333333336,20941.56,16928.57,2020-06-29,181,5,4,4,1
2682,YsHF9pCEUbbGoeH,100,1.0,28100.0,0.0,0.0,1.0,1.0,28100.0,27100.0,2020-04-11,102,3,1,1,4
2683,yg284YLGZHrkziF,100,2.0,39900.0,0.0,0.0,2.0,2.0,19950.0,0.0,2020-03-25,85,2,1,2,3
2684,3xGHnx0gtXa7hMU,100,1.0,28700.0,0.0,0.0,1.0,1.0,28700.0,22700.0,2020-06-19,171,4,1,1,4
2685,OZO4Ra4imQwCdlj,100,1.0,29900.0,0.0,0.0,1.0,1.0,29900.0,22900.0,2020-01-06,6,1,1,1,0
2686,Cv03rZRLyQ7J6SU,100,1.0,18000.0,0.0,0.0,1.0,1.0,18000.0,9500.0,2020-04-26,117,3,1,1,4
2687,v89pG24NCy77YXd,100,1.0,35500.0,0.0,0.0,1.0,1.0,35500.0,31000.0,2020-05-12,133,4,1,2,4
2688,jEgGTLvzhKyrIX9,300,1.0,20000.0,0.0,0.0,1.0,1.0,20000.0,0.0,2020-06-14,166,4,1,1,4
2689,QiiKvqe9bJdE7Kl,100,1.0,13000.0,0.0,0.0,1.0,1.0,13000.0,6000.0,2020-01-08,8,1,1,1,0
2690,rHFixSLZp02kVKc,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,20500.0,2020-01-01,1,1,1,2,3
2691,EfrieBSrD1thY7o,100,1.0,45200.0,0.0,0.0,1.0,1.0,45200.0,41700.0,2020-01-08,8,1,1,2,3
2692,vnqazlpHlUFgpCZ,300,29.0,705900.0,-517.2413793103449,0.0,1.5263157894736843,4.833333333333333,24341.38,18893.1,2020-06-26,178,4,2,3,2
2693,EGtWJyPuZ3D2UsW,100,1.0,33500.0,0.0,0.0,1.0,1.0,33500.0,0.0,2020-02-15,46,2,1,2,3
2694,sNyxWjSPZYdM0Bo,100,1.0,16500.0,0.0,0.0,1.0,1.0,16500.0,8000.0,2020-01-12,12,1,1,1,0
2695,2POlrAgJHAKS4sb,100,1.0,31500.0,-5000.0,0.0,1.0,1.0,31500.0,25000.0,2020-01-20,20,1,1,2,3
2696,2wOS0JM7xktkcxT,300,20.0,589400.0,-425.0,0.0,1.5384615384615383,4.0,29470.0,25670.0,2020-06-27,179,4,2,3,2
2697,dqWggd1x4tdcDnF,100,1.0,50000.0,0.0,0.0,1.0,1.0,50000.0,48000.0,2020-03-21,81,2,1,2,3
2698,yobyTpq3VfofVIu,100,1.0,70500.0,-5000.0,0.0,1.0,1.0,70500.0,64000.0,2020-01-09,9,1,1,2,3
2699,glxpZ2n51L02NnZ,300,11.0,686700.0,-454.54545454545456,0.0,1.8333333333333333,3.6666666666666665,62427.27,20609.09,2020-04-09,100,3,1,3,2
2700,DP6Y8KPCl3O3p5n,100,1.0,21500.0,0.0,0.0,1.0,1.0,21500.0,21500.0,2020-03-16,76,2,1,1,0
2701,kTTqvCKlPSJhfR2,100,2.0,72000.0,0.0,0.0,1.0,2.0,36000.0,31000.0,2020-01-18,18,1,1,2,3
2702,rONmuwAqsKS1dwp,100,1.0,35700.0,0.0,0.0,1.0,1.0,35700.0,32200.0,2020-02-08,39,2,1,2,3
2703,Nl4ZzN8noOREXlh,100,2.0,22000.0,0.0,0.0,1.0,1.0,11000.0,3000.0,2020-02-04,35,2,1,1,0
2704,c9T0LcmMGVLbHVi,100,1.0,22000.0,0.0,0.0,1.0,1.0,22000.0,0.0,2020-02-12,43,2,1,1,0
2705,YDC4T5QQpHZT756,100,1.0,22000.0,-10000.0,-11900.0,1.0,1.0,22000.0,17000.0,2020-03-06,66,2,1,1,0
2706,gw8phOeRcBUGdZh,100,1.0,38000.0,0.0,0.0,1.0,1.0,38000.0,33000.0,2020-03-17,77,2,1,2,3
2707,Z4IXyO9ChX5QCee,100,1.0,21500.0,0.0,0.0,1.0,1.0,21500.0,16500.0,2020-01-31,31,2,1,1,0
2708,ct0hqYSrG0y2pmA,100,1.0,22500.0,0.0,0.0,1.0,1.0,22500.0,16500.0,2020-04-30,121,4,1,1,4
2709,Gv5kLNSoJKxnkJa,100,1.0,23500.0,0.0,0.0,1.0,1.0,23500.0,16500.0,2020-02-27,58,2,1,1,0
2710,Ynl8ay40K7gpDss,100,1.0,20000.0,0.0,0.0,1.0,1.0,20000.0,14000.0,2020-03-28,88,2,1,1,0
2711,62RcGYkl6KjwGLH,100,1.0,35000.0,0.0,0.0,1.0,1.0,35000.0,0.0,2020-01-16,16,1,1,2,3
2712,CziaNfHe8ItjGjL,100,1.0,24450.0,0.0,0.0,1.0,1.0,24450.0,24450.0,2020-02-14,45,2,1,1,0
2713,DEtYIzPdcdGBKRe,100,1.0,20000.0,0.0,0.0,1.0,1.0,20000.0,12000.0,2020-06-21,173,4,1,1,4
2714,DfXaazqPWY4Evl8,100,1.0,34000.0,0.0,0.0,1.0,1.0,34000.0,29500.0,2020-03-01,61,2,1,2,3
2715,iG4EwGEybfDXlo5,100,1.0,30500.0,0.0,0.0,1.0,1.0,30500.0,0.0,2020-04-29,120,3,1,2,4
2716,3vVRm2u9yQztw6W,500,31.0,1920000.0,-645.1612903225806,0.0,2.2142857142857144,7.75,61935.48,0.0,2020-06-30,182,5,3,4,1
2717,H5LmrLwiAxVCyMe,400,45.0,893400.0,-333.3333333333333,0.0,3.0,11.25,19853.33,15531.11,2020-06-29,181,5,3,3,1
2718,mwgN9RXNMjelU7Y,100,1.0,39500.0,0.0,0.0,1.0,1.0,39500.0,36000.0,2020-04-06,97,3,1,2,4
2719,Vl9EwgXJhtnDiyV,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,15000.0,2020-02-21,52,2,1,1,0
2720,Nu5BJWZ9jGvy8Qr,100,3.0,49500.0,0.0,0.0,1.5,1.5,16500.0,3000.0,2020-03-10,70,2,1,2,3
2721,xJ4okT3mhEvjAOB,100,1.0,71500.0,0.0,0.0,1.0,1.0,71500.0,65000.0,2020-01-01,1,1,1,2,3
2722,0ieR2iqQn92MxtF,100,1.0,27700.0,0.0,0.0,1.0,1.0,27700.0,0.0,2020-06-09,161,4,1,1,4
2723,ie9kYqFrE4uMqIm,100,1.0,22500.0,0.0,0.0,1.0,1.0,22500.0,16000.0,2020-01-10,10,1,1,1,0
2724,Fi73L7u6cn9d6Fv,100,1.0,18500.0,0.0,0.0,1.0,1.0,18500.0,12000.0,2020-02-29,60,2,1,1,0
2725,cXuOckbF4bgufwT,100,1.0,56500.0,0.0,0.0,1.0,1.0,56500.0,0.0,2020-01-17,17,1,1,2,3
2726,lEXZp2If3mC9NFv,100,1.0,18500.0,0.0,0.0,1.0,1.0,18500.0,17500.0,2020-02-06,37,2,1,1,0
2727,aKY1lR1yCjdoPSA,100,1.0,14500.0,0.0,0.0,1.0,1.0,14500.0,0.0,2020-02-04,35,2,1,1,0
2728,xqbHKspIIQs2ne8,100,1.0,36500.0,0.0,0.0,1.0,1.0,36500.0,29000.0,2020-03-09,69,2,1,2,3
2729,kOzRmP9EFYXcXPa,100,1.0,9000.0,0.0,0.0,1.0,1.0,9000.0,0.0,2020-02-11,42,2,1,1,0
2730,Ty5A5VyWQUNjDGz,100,1.0,58500.0,-5000.0,0.0,1.0,1.0,58500.0,50000.0,2020-01-29,29,1,1,2,3
2731,Ep5Yp7A198tEsYn,100,1.0,18900.0,-1000.0,0.0,1.0,1.0,18900.0,13400.0,2020-02-08,39,2,1,1,0
2732,o9UKRGuUHuafwAB,100,1.0,75000.0,0.0,0.0,1.0,1.0,75000.0,73500.0,2020-01-04,4,1,1,2,3
2733,s1w6mMK3D33E4D0,100,1.0,25000.0,0.0,0.0,1.0,1.0,25000.0,17000.0,2020-02-08,39,2,1,1,0
2734,QmBnHMUFvuvM0cQ,100,1.0,23000.0,0.0,0.0,1.0,1.0,23000.0,17000.0,2020-06-25,177,4,1,1,4
2735,Ns4OXJxxlhOdmuF,100,1.0,46900.0,0.0,0.0,1.0,1.0,46900.0,40400.0,2020-03-12,72,2,1,2,3
2736,vvHgptPGmv8DzPl,100,1.0,50000.0,0.0,0.0,1.0,1.0,50000.0,0.0,2020-03-05,65,2,1,2,3
2737,ps5cXlY747s9hi0,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,32000.0,2020-03-14,74,2,1,2,3
2738,ccSEIRNwvpyDys3,100,1.0,40000.0,0.0,0.0,1.0,1.0,40000.0,33000.0,2020-05-10,131,4,1,2,4
2739,TDeBlG82ERoDFgV,100,1.0,10500.0,0.0,0.0,1.0,1.0,10500.0,4000.0,2020-04-13,104,3,1,1,4
2740,KIcbuEx2LXIRQEe,100,1.0,49500.0,0.0,0.0,1.0,1.0,49500.0,45000.0,2020-03-31,91,3,1,2,4
2741,dPUkRSlbnTkCPW6,100,1.0,11000.0,0.0,0.0,1.0,1.0,11000.0,0.0,2020-02-02,33,2,1,1,0
2742,6lRubWmFqxUUrrX,100,1.0,17400.0,0.0,0.0,1.0,1.0,17400.0,9900.0,2020-01-11,11,1,1,1,0
2743,Pc8OXsqXEbYKfEq,100,1.0,16000.0,0.0,0.0,1.0,1.0,16000.0,12600.0,2020-06-11,163,4,1,1,4
2744,Owe9blYDx1ru5k9,100,1.0,34500.0,0.0,0.0,1.0,1.0,34500.0,28000.0,2020-03-14,74,2,1,2,3
2745,t706owU2CXCo6ZA,100,1.0,46500.0,0.0,0.0,1.0,1.0,46500.0,37000.0,2020-03-19,79,2,1,2,3
2746,HUYZZlGDoLgVM0q,300,36.0,1415200.0,-111.11111111111113,0.0,1.7142857142857142,6.0,39311.11,30741.67,2020-06-15,167,4,3,4,1
2747,M6ekuSYmociMz1E,100,1.0,12500.0,0.0,0.0,1.0,1.0,12500.0,5000.0,2020-03-27,87,2,1,1,0
2748,Zdk97qf5L28LraF,100,1.0,22000.0,0.0,0.0,1.0,1.0,22000.0,22000.0,2020-02-03,34,2,1,1,0
2749,h5YYI6pdoD2uz3d,300,19.0,1507900.0,0.0,0.0,1.7272727272727273,3.1666666666666665,79363.16,75547.37,2020-06-11,163,4,2,4,2
2750,opxQpsBIbjEH4OA,100,1.0,31000.0,0.0,0.0,1.0,1.0,31000.0,30000.0,2020-02-09,40,2,1,2,3
2751,Dxo2e931y93ZurG,100,1.0,19500.0,-10000.0,-9100.0,1.0,1.0,19500.0,14000.0,2020-02-10,41,2,1,1,0
2752,B8ZhNrjJnC6EOR4,100,1.0,31500.0,0.0,0.0,1.0,1.0,31500.0,31000.0,2020-05-29,150,4,1,2,4
2753,pDHmHPj5R0mxgJ2,400,15.0,536900.0,-66.66666666666667,0.0,1.1538461538461535,2.5,35793.33,31066.67,2020-06-08,160,4,1,3,2
2754,jwZrLMVp6ixFxw3,100,1.0,31500.0,0.0,0.0,1.0,1.0,31500.0,28000.0,2020-03-13,73,2,1,2,3
2755,UTBrFxBo3iappAm,100,1.0,32000.0,0.0,0.0,1.0,1.0,32000.0,28000.0,2020-01-11,11,1,1,2,3
2756,Idcy6XDGJVuYzCA,100,1.0,31500.0,0.0,0.0,1.0,1.0,31500.0,25000.0,2020-01-11,11,1,1,2,3
2757,X2fmEDLbrwGMPBt,100,2.0,38500.0,0.0,0.0,1.0,1.0,19250.0,3500.0,2020-04-09,100,3,1,2,4
2758,1ZKjRmiuZvXbnF4,100,1.0,35000.0,0.0,0.0,1.0,1.0,35000.0,30500.0,2020-03-26,86,2,1,2,3
2759,IVhboJEGaZwdsRo,100,1.0,34000.0,0.0,0.0,1.0,1.0,34000.0,30500.0,2020-01-07,7,1,1,2,3
2760,N3VbLE8K06O0egr,300,28.0,1317300.0,0.0,0.0,1.75,4.666666666666667,47046.43,43814.29,2020-06-13,165,4,2,4,2
2761,5BGhVg34MtSG354,100,1.0,39000.0,-5000.0,0.0,1.0,1.0,39000.0,34000.0,2020-02-01,32,2,1,2,3
2762,YEp88ZdBbAaBv0b,100,1.0,27000.0,0.0,0.0,1.0,1.0,27000.0,20000.0,2020-04-12,103,3,1,1,4
2763,sNeND4iWJks0Lq5,100,1.0,30000.0,0.0,0.0,1.0,1.0,30000.0,0.0,2020-01-16,16,1,1,1,0
2764,s86QwNdWU4YuGkr,100,1.0,39300.0,0.0,0.0,1.0,1.0,39300.0,19800.0,2020-01-01,1,1,1,2,3
2765,xnRmm5dzyorrdtj,100,1.0,41000.0,0.0,0.0,1.0,1.0,41000.0,34000.0,2020-03-03,63,2,1,2,3
2766,S25Pyj9fNLnLsru,100,1.0,25000.0,0.0,0.0,1.0,1.0,25000.0,16000.0,2020-02-05,36,2,1,1,0
2767,LbJL2Z09Z1LzAFF,100,1.0,26000.0,0.0,0.0,1.0,1.0,26000.0,20000.0,2020-02-11,42,2,1,1,0
2768,C0jGSmoRxMLSuDf,300,15.0,502500.0,-666.6666666666666,-33.333333333333336,1.3636363636363635,3.0,33500.0,19033.33,2020-06-25,177,4,1,3,2
2769,QpH52b8sUK7ik5V,100,1.0,25600.0,0.0,0.0,1.0,1.0,25600.0,25600.0,2020-03-11,71,2,1,1,0
2770,wHlFZOSEGRx1usl,300,2.0,144000.0,-2500.0,0.0,1.0,1.0,72000.0,59500.0,2020-04-03,94,3,1,3,2
2771,sWXEgQn2cL6AaDy,100,1.0,35000.0,0.0,0.0,1.0,1.0,35000.0,25000.0,2020-04-23,114,3,1,2,4
2772,vWCfEJkXGwfsaZA,100,1.0,20500.0,0.0,0.0,1.0,1.0,20500.0,15000.0,2020-03-22,82,2,1,1,0
2773,95NtzIlqCLjpgIT,300,45.0,1279000.0,-722.2222222222223,0.0,1.875,7.5,28422.22,23822.22,2020-06-30,182,5,3,4,1
2774,YSemhBuF4jQE3N6,300,15.0,638500.0,-266.6666666666667,0.0,1.25,2.5,42566.67,17780.0,2020-06-21,173,4,1,3,2
2775,HUnE33rMwWKdfde,100,1.0,42000.0,0.0,0.0,1.0,1.0,42000.0,15000.0,2020-02-23,54,2,1,2,3
2776,TRleJnQjmMf7f6P,100,1.0,17500.0,0.0,0.0,1.0,1.0,17500.0,6000.0,2020-01-23,23,1,1,1,0
2777,jZaQ3dC9CnrKyf1,100,1.0,30000.0,0.0,0.0,1.0,1.0,30000.0,30000.0,2020-06-17,169,4,1,1,4
2778,VjPTJPxoKRQX4DL,100,1.0,35000.0,0.0,0.0,1.0,1.0,35000.0,33500.0,2020-05-07,128,4,1,2,4
2779,R1ybwyL1BSgQv5e,100,1.0,20300.0,0.0,0.0,1.0,1.0,20300.0,0.0,2020-01-07,7,1,1,1,0
2780,faxAk8aQ9lqwcFB,100,1.0,38300.0,0.0,-950.0,1.0,1.0,38300.0,33800.0,2020-01-01,1,1,1,2,3
2781,Dd10jiselU2DY8n,100,1.0,81000.0,0.0,0.0,1.0,1.0,81000.0,0.0,2020-01-14,14,1,1,2,3
2782,u6KfmNIEccyUf7Q,100,1.0,28320.0,0.0,0.0,1.0,1.0,28320.0,16000.0,2020-03-03,63,2,1,1,0
2783,ECSvhFtWJ3b2RoK,300,46.0,1369420.0,0.0,0.0,2.0,7.666666666666668,29770.0,24656.52,2020-06-30,182,5,3,4,1
2784,4fbdrQp11RPmhlb,100,2.0,55400.0,0.0,0.0,2.0,2.0,27700.0,21450.0,2020-01-07,7,1,1,2,3
2785,qPISb1xsUNpj4rR,100,1.0,59600.0,0.0,0.0,1.0,1.0,59600.0,0.0,2020-01-06,6,1,1,2,3
2786,HhXlmI7xR56GNj1,100,1.0,28600.0,0.0,-830.0,1.0,1.0,28600.0,21600.0,2020-01-06,6,1,1,1,0
2787,rZrV8SGHCawrWYF,100,1.0,20500.0,0.0,0.0,1.0,1.0,20500.0,13000.0,2020-02-01,32,2,1,1,0
2788,FLScQltBu4gNkTi,100,1.0,43500.0,0.0,0.0,1.0,1.0,43500.0,40000.0,2020-03-07,67,2,1,2,3
2789,sISndZoXJaXUiFM,100,1.0,38000.0,0.0,0.0,1.0,1.0,38000.0,35000.0,2020-01-09,9,1,1,2,3
2790,8lj7tWlezXUVkB3,100,1.0,24500.0,0.0,0.0,1.0,1.0,24500.0,24500.0,2020-03-15,75,2,1,1,0
2791,v8UFeR2XR5SOmol,100,1.0,25000.0,0.0,0.0,1.0,1.0,25000.0,0.0,2020-02-14,45,2,1,1,0
2792,0aD11SOkcOQrKXH,100,1.0,47500.0,0.0,0.0,1.0,1.0,47500.0,41000.0,2020-03-17,77,2,1,2,3
2793,Kyyt6sl8ScYEfkd,100,1.0,15500.0,0.0,0.0,1.0,1.0,15500.0,0.0,2020-04-27,118,3,1,1,4
2794,9h0FqKgX5FRIDl8,100,2.0,31000.0,0.0,0.0,1.0,2.0,15500.0,7500.0,2020-03-26,86,2,1,2,3
2795,dZSQ8mwVPZ6gb03,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,17000.0,2020-02-28,59,2,1,1,0
2796,hJRc4Ik3iDKlCNj,100,2.0,46000.0,0.0,0.0,1.0,1.0,23000.0,17000.0,2020-02-18,49,2,1,2,3
2797,SHJEZYCXpR4H60V,100,1.0,42000.0,0.0,0.0,1.0,1.0,42000.0,35000.0,2020-03-14,74,2,1,2,3
2798,u21497EQ7hkCVYA,100,1.0,22500.0,0.0,-500.0,1.0,1.0,22500.0,18000.0,2020-01-11,11,1,1,1,0
2799,WOlAUHqAQmonKlQ,100,1.0,27400.0,0.0,0.0,1.0,1.0,27400.0,0.0,2020-04-05,96,3,1,1,4
2800,x6DC6T4CPXqxgmx,100,1.0,27500.0,0.0,0.0,1.0,1.0,27500.0,22000.0,2020-02-02,33,2,1,1,0
2801,W2z4pR8sqHIrfGw,100,1.0,23500.0,0.0,-500.0,1.0,1.0,23500.0,16500.0,2020-01-27,27,1,1,1,0
2802,vDFwqPB0zqN4Rl8,100,2.0,31000.0,0.0,0.0,1.0,2.0,15500.0,9500.0,2020-03-25,85,2,1,2,3
2803,xR9SqMufUpDYfsj,100,1.0,27000.0,0.0,0.0,1.0,1.0,27000.0,0.0,2020-02-13,44,2,1,1,0
2804,l9S4GjOSaBGFWEL,300,35.0,1370500.0,0.0,-14.285714285714285,1.75,5.833333333333332,39157.14,34517.14,2020-06-26,178,4,3,4,1
2805,3x891NdoZDdO9gF,100,1.0,45500.0,0.0,0.0,1.0,1.0,45500.0,36000.0,2020-01-29,29,1,1,2,3
2806,hGYbYluqemyHTun,100,1.0,19500.0,-10000.0,-9500.0,1.0,1.0,19500.0,14000.0,2020-01-31,31,2,1,1,0
2807,rbrWq3ZtcK6YSnH,100,1.0,47500.0,0.0,0.0,1.0,1.0,47500.0,40000.0,2020-01-23,23,1,1,2,3
2808,wwpBq96ZZVuihjP,100,1.0,24000.0,0.0,0.0,1.0,1.0,24000.0,22000.0,2020-05-16,137,4,1,1,4
2809,OQcksaHsvHl8PdE,100,1.0,40500.0,0.0,0.0,1.0,1.0,40500.0,0.0,2020-01-15,15,1,1,2,3
2810,U9KmdbuST5W2XlC,100,1.0,36000.0,0.0,0.0,1.0,1.0,36000.0,36000.0,2020-02-01,32,2,1,2,3
2811,BUlzl3MCrF15jb4,100,1.0,32500.0,0.0,0.0,1.0,1.0,32500.0,0.0,2020-02-29,60,2,1,2,3
2812,eP5BIMNtc597IQj,100,1.0,26500.0,-4500.0,0.0,1.0,1.0,26500.0,22000.0,2020-01-29,29,1,1,1,0
2813,GVBKKd0IDRjcb1k,100,1.0,34000.0,0.0,0.0,1.0,1.0,34000.0,34000.0,2020-01-20,20,1,1,2,3
2814,7HVVtKmlVDlGNLP,100,1.0,14700.0,0.0,0.0,1.0,1.0,14700.0,8200.0,2020-04-18,109,3,1,1,4
2815,gzzdbq3AJEJMa59,100,1.0,13500.0,0.0,0.0,1.0,1.0,13500.0,5000.0,2020-03-21,81,2,1,1,0
2816,O8p10Ry3If512mD,100,1.0,31500.0,0.0,0.0,1.0,1.0,31500.0,25000.0,2020-05-05,126,4,1,2,4
2817,zukGWDJfyk7nCUs,100,2.0,39000.0,0.0,0.0,1.0,1.0,19500.0,16500.0,2020-02-02,33,2,1,2,3
2818,y9txRHAh3olD90b,100,1.0,40000.0,0.0,0.0,1.0,1.0,40000.0,34000.0,2020-03-24,84,2,1,2,3
2819,M47QYRoHnz2Q1Yj,100,1.0,29500.0,0.0,0.0,1.0,1.0,29500.0,0.0,2020-01-14,14,1,1,1,0
2820,obtLpHgC7GpWIl9,100,1.0,38700.0,0.0,0.0,1.0,1.0,38700.0,32200.0,2020-01-16,16,1,1,2,3
2821,O8OxrpUejJgoEeW,100,1.0,23500.0,0.0,-500.0,1.0,1.0,23500.0,18000.0,2020-02-17,48,2,1,1,0
2822,Usn49Ipcx9KdQs7,100,1.0,19000.0,0.0,0.0,1.0,1.0,19000.0,13000.0,2020-02-05,36,2,1,1,0
2823,pmRWJYZE3zQLeJY,100,1.0,43000.0,0.0,0.0,1.0,1.0,43000.0,0.0,2020-01-14,14,1,1,2,3
2824,oV9dQbm3NiSLSZV,100,1.0,31000.0,0.0,0.0,1.0,1.0,31000.0,0.0,2020-02-09,40,2,1,2,3
