vendor_id,if_affiliation,joined_date,bookmark_cnt,item_cnt,base_shipping_fee,commission_rate
jPBWWzqrCRG7UhX,False,2014-06-06,1584,62,2200.0,0.35
WqqN0dItxfOEhI2,True,2019-10-16,1177,1,2400.0,0.37
zA9memjc7sHSXf7,True,2016-03-07,1418,68,2400.0,0.24
lyPZDu84h0UYASl,False,2018-06-26,547,107,2600.0,0.25
zT9M9x7L2yhK11i,False,2015-05-29,56,248,2600.0,0.16
OdJkEWt8tuSCDhl,False,2016-12-08,278,205,2600.0,0.12
l7F7Kp2PW7LxSQO,False,2014-06-16,2011,133,2900.0,0.4
heIWAJt4uw5yYWP,True,2017-10-10,161,37,2200.0,0.3
KlGGqOGaiQqb7VI,True,2016-07-16,368,22,1600.0,0.09
BHg3YcdIx24iHT3,False,2014-05-01,1379,37,2100.0,0.6
OihLXmvzQ9otffk,True,2015-07-30,73,106,2200.0,0.24
bqOFhqFD1OQmgmt,False,2014-05-01,2350,169,2200.0,0.16
HDlRxMSHQdc7E3c,False,2014-06-15,1541,82,2300.0,0.28
9FRnNvHJOnxM11T,False,2014-05-01,2595,36,2100.0,0.43
BzwwnX2NDFOJboE,True,2016-01-24,272,74,1200.0,0.1
OV4CmnYwYNimzf0,False,2015-07-08,1767,14,2200.0,0.21
YCYlhuxFIs1Htex,True,2015-06-29,684,64,1400.0,0.56
1XkAecRvF9xevHN,True,2015-08-24,820,94,2300.0,0.2
LKkjs8suGzQ3AEo,True,2017-06-14,197,49,2100.0,0.11
9KPFBCQmcqr4YvO,False,2014-05-01,3243,76,1900.0,0.01
8mL4RUccNOg1s5l,False,2018-09-06,36,24,2200.0,0.34
jy1Bc2BJPfj6Wri,True,2019-09-02,494,90,2600.0,0.19
sTNyxHcgTKGx7SE,True,2015-12-03,675,21,2000.0,0.38
1DmJGf2t1dQo3i5,False,2014-06-13,1614,130,2700.0,0.47
s80nRltqUgRqSJC,True,2017-11-06,496,105,1300.0,0.0
pxibRprbct9ArJQ,True,2019-06-29,1051,125,1300.0,0.18
bTf5uwifmgXRPMG,True,2017-02-19,697,74,2500.0,0.21
zCAh48XZpG4n3pI,False,2017-07-07,623,47,2300.0,0.2
vyYbKd685pKKWGi,True,2016-04-18,642,38,1800.0,0.17
BLNusmuWlzTCn1t,True,2018-01-02,124,21,1800.0,0.2
u97TXlN4mfuSF4z,True,2017-01-29,767,91,2300.0,0.33
hjlmLgk65brEw4v,True,2018-06-18,41,65,2500.0,0.3
UwpoC2fOamu09ZD,True,2017-10-31,470,58,1900.0,0.03
hyxop5SLRV4cYmI,True,2015-01-28,719,159,2600.0,0.46
RrfGOMEfGYb0Ix5,True,2016-03-07,162,186,2400.0,0.08
PbDEzjAzOn3gM1C,True,2018-03-26,396,36,2000.0,0.08
e5qDVdKZheVPKK2,False,2016-04-26,1285,45,1700.0,0.08
tpsGOTHnjWBBhEI,False,2014-05-01,2568,81,1900.0,0.15
FS34WQy78KXaPIu,False,2015-05-21,2332,57,2400.0,0.15
IirQaTZgYUFq0GL,True,2015-02-24,1986,55,2200.0,0.24
eiQH55p7ZpvOBCe,False,2014-05-01,2752,141,2300.0,0.07
Tc6YGA0rZS0ONQU,False,2016-02-05,1377,171,1700.0,0.32
k6DyYrC0wE7Aots,False,2018-04-19,721,36,2000.0,0.19
6s1guQOXB1cMgWa,True,2017-06-08,1148,7,2000.0,0.1
DFcbQsGLj4UiEdU,True,2016-05-12,268,40,2100.0,0.29
Hs1S8EbwTH6Oe6i,True,2015-01-12,1235,90,2300.0,0.18
3Enp1mHF8v2zKmJ,True,2015-11-08,79,187,2400.0,0.13
Bf9ESTailM6PSa2,True,2016-08-02,404,33,2000.0,0.23
cUpbAv124sscg4v,True,2019-10-29,828,62,2800.0,0.33
7pYdeY8MSJgPR6t,True,2019-10-18,1561,217,1400.0,0.18
DEP7SCXH5KscC34,True,2019-07-08,464,66,2800.0,0.58
HyJelP3WttAJTFx,False,2015-10-28,883,71,2100.0,0.12
J05YSQvWbXBU8WS,True,2015-08-10,25,26,1900.0,0.41
fO8DskzZUZTnTjh,True,2014-11-02,75,282,3000.0,0.35
9sXOJZRditl5xVb,False,2014-05-01,2641,137,2300.0,0.03
XDv6WU1yM3axnSZ,True,2019-03-17,113,14,2000.0,0.16
IOFDOiwuV3fO7yq,True,2019-03-17,649,81,2500.0,0.4
6idYlZxQXdRJ1BV,True,2019-09-10,1003,8,2300.0,0.27
heI1qrECKPWdbQr,False,2015-05-27,1066,109,2700.0,0.48
yjCwe1bkp9PSIPf,True,2017-07-26,9,117,1300.0,0.1
Hlgc6FW9t9ZELTF,False,2014-09-04,154,75,1700.0,0.15
QWjbwsvjeHKOMyE,True,2019-03-17,495,13,1900.0,0.21
QOJ2Hktzwet21iP,True,2014-04-24,2757,132,2200.0,0.17
IvCTyCeuilQPZ4C,True,2016-08-31,540,56,1600.0,0.12
DPPmqF2rm9UfN7D,False,2014-07-30,720,67,1600.0,0.0
mCnfwx14Ony5ulM,False,2015-01-24,1793,90,2400.0,0.18
5aDMWCerwAY1JYj,False,2014-05-01,3906,109,1800.0,0.29
tQ9SRPsW2nl2rsB,False,2015-11-11,363,92,900.0,0.17
emqXJ1ryC3Tsx3g,True,2017-05-15,608,89,2200.0,0.36
dymQrC4KhUMO3FV,True,2017-09-17,48,119,2200.0,0.1
H19oAUfgR9bhV65,False,2014-05-27,3003,164,2500.0,0.03
pf6KUVwFFJcFpGs,True,2018-03-22,29,69,2400.0,0.37
xWHrRCtG5vNpLeB,True,2016-05-06,389,120,2600.0,0.34
YGSohyfo0f0j0dZ,True,2019-03-17,868,46,1600.0,0.13
IF7QhTmKomImEOL,True,2014-04-21,3818,283,2600.0,0.07
G2H6DLIIbkcdq0f,True,2018-10-22,36,20,1800.0,0.03
6aG9lXUAJm9FlO3,True,2018-10-04,179,194,1100.0,0.18
KZ6p2re6JNHWtrB,True,2015-10-05,1687,341,3700.0,0.41
Xe35BvrR1alwVAc,True,2016-08-16,1273,32,2200.0,0.35
84hJTl63hr6YhgY,True,2019-05-29,820,161,3100.0,0.49
KHc5pCyp8yVNqb3,True,2019-09-25,1142,94,1900.0,0.25
BEoCc4frTtP3e01,True,2016-02-03,157,11,1600.0,0.06
UAVcIqPrx7lGcJY,True,2019-10-08,637,69,2800.0,0.36
KqmHGbXECCqjXGA,True,2015-03-21,372,48,1800.0,0.33
IdsuejROgghq1Zi,True,2015-11-29,956,233,2900.0,0.15
aNeAj1ILu30mNYg,False,2014-05-26,1040,57,1500.0,0.04
D1OaWFO0HOM3CjD,False,2015-03-06,2217,55,2500.0,0.39
78akTnRG1vsLLWv,True,2015-10-12,1436,167,1000.0,0.06
FQWYz3AFJHg9JKa,True,2019-03-17,34,62,2200.0,0.4
GOCViseRNmiu04P,True,2016-12-13,95,36,2200.0,0.26
kCsrPQuzY6BEk8R,False,2014-10-17,974,106,2000.0,0.1
jJJlSR08SdT5FPn,False,2014-09-22,2117,22,1900.0,0.31
LidUo2oJqiL32fu,False,2014-05-01,1548,78,1800.0,0.18
x3kNkUq9W7f0J27,True,2016-12-12,337,27,1800.0,0.5
dVNdl3RETAr7h6W,False,2015-11-09,1611,0,2500.0,0.42
wUbCB65dEWaqRd7,False,2016-04-27,216,53,2300.0,0.28
3QdZCs0xk9GExvN,True,2019-03-17,1041,70,2100.0,0.19
tgXtPt07COEdKaU,True,2019-03-17,1297,223,1500.0,0.25
l4jFpSMvGo5z7Bh,True,2017-11-04,219,21,2100.0,0.2
YTgpYZqspHOmEt9,True,2018-06-26,262,56,1900.0,0.09
tPxaivsJxs6MObm,False,2015-05-29,1334,27,1900.0,0.07
GJwmrDQKeKEPezs,True,2017-06-18,879,47,1900.0,0.25
tuGhmBpPIRPNY3r,True,2019-08-17,882,1,2200.0,0.28
g4FZKME0gE53YwM,True,2015-05-06,382,100,1900.0,0.17
5fZzZ2NI6CRV62I,False,2014-05-01,2661,138,2400.0,0.1
tx8P7269KdRR1Nf,True,2015-10-27,21,47,2000.0,0.42
05C4iYI9aRnGG0v,False,2016-03-12,1660,28,2100.0,0.25
a576AdFTgKndF3i,False,2019-02-03,1661,170,2500.0,0.19
Ey5qW6ORDvOTPkJ,True,2018-05-17,407,9,1600.0,0.1
uq1VpA6PCyfhrsH,True,2018-01-17,172,50,2100.0,0.28
fSoW1Vd4iIetm6o,True,2019-03-17,1210,166,3000.0,0.52
VzL6fkb7xJ59NGs,True,2016-10-10,98,16,2000.0,0.2
uVU0e02fEjeQkUC,True,2019-10-13,2185,73,2600.0,0.28
gPN04nRDbvJ9i0O,True,2019-10-27,1548,112,1500.0,0.15
vXbsr2t6R7NUDZY,True,2019-10-17,2364,41,1500.0,0.05
EOeskJPqWPKfuwT,False,2014-05-27,1245,63,1700.0,0.11
pIi5XIdaGOqs0Y8,True,2018-09-10,2368,153,2000.0,0.11
zN3m9SMnLnGk2qs,True,2018-11-13,4,26,2100.0,0.31
DTL0p8w6MMXToPq,True,2019-09-23,1430,144,1300.0,0.14
P6ktJEgVsmoa9ra,False,2014-09-25,1198,66,2200.0,0.35
ehG2VjKBIFXXDXI,False,2014-05-30,1891,16,1800.0,0.28
qWyZnIsJ6DFS67p,False,2014-10-03,1571,269,2400.0,0.15
qg6MOkJx4y7Jhwh,False,2015-10-16,1745,99,2000.0,0.47
UVf2xMX0X1xiZb6,True,2019-05-08,1379,56,2200.0,0.18
ZD23zKcpMN4LpHJ,True,2015-12-05,1072,117,2500.0,0.3
SNkIrNyrpgokL4z,True,2014-11-02,2235,48,1800.0,0.25
7HnZ1KAltGanQM1,True,2018-11-01,304,158,900.0,0.19
ymjL9l4CIN5YFi2,True,2019-09-14,240,31,2300.0,0.33
WifbqDyxNVoWQmP,True,2019-03-17,191,68,1700.0,0.1
rCzsB2J3ZKWdx8z,False,2015-05-08,3359,209,1700.0,0.23
xk0gby8J7t6Ec0a,True,2017-03-07,511,22,1800.0,0.1
E0PswiOZb87hwe0,True,2016-04-26,766,249,2600.0,0.14
mYELclmMi1C3EoG,True,2019-08-12,1125,81,1600.0,0.16
gwuttECN1BhvEJ6,True,2017-09-17,404,29,1900.0,0.28
0nU5hvkNQRRFJaM,True,2018-05-16,286,53,1900.0,0.31
n1BQdUhNH4UFPz6,True,2019-08-18,379,14,2600.0,0.42
CrwPiG5E9mL3wld,False,2014-06-13,2989,137,1500.0,0.07
PAoA4BfJFqgDO6A,True,2014-04-21,3988,5,1400.0,0.15
U80SotIB3QMk7bT,True,2016-02-16,109,13,1400.0,0.0
Soe8eDliWj4O7rs,True,2019-10-21,803,25,2300.0,0.15
3Idwo3nl90aPLHK,True,2016-03-09,1248,79,2100.0,0.01
FlSX55RMwR2C59z,True,2016-04-26,914,0,2300.0,0.33
wbSU4ipaX0CfNSf,True,2019-03-17,312,336,800.0,0.24
QlX72f1zvApLuLM,False,2017-08-28,314,55,2000.0,0.0
qRmChJ7Jbpznsfz,False,2015-04-04,278,163,2000.0,0.08
g4UkgCGnNwwPrOB,False,2017-02-14,508,69,2000.0,0.11
6xX4IcwtjBIU44D,True,2019-08-12,1017,164,1500.0,0.34
FG6ASrUkZO74D0T,True,2018-03-25,153,180,900.0,0.0
h1HmobSMwr9r9Vv,True,2018-07-25,760,6,2000.0,0.02
WVOQHyAt6dR2XVA,True,2018-03-26,1436,180,2700.0,0.39
4KoFDkrSXUyJm69,True,2014-10-06,896,113,2100.0,0.13
2tD4TZ3sZ9TowGr,True,2015-11-16,492,117,2100.0,0.0
8ZRf0TrrSe3VW61,False,2016-06-08,9,38,2100.0,0.33
YhXh5rcsMFu8GNp,True,2017-05-09,70,82,1600.0,0.19
PttfyJdmQy8GZWZ,True,2019-07-06,1861,61,1800.0,0.17
9w3xwOwEkSRoggR,True,2015-07-26,2020,31,2500.0,0.4
f5ZzWlJ4zub6gFc,True,2015-04-11,575,76,1400.0,0.11
kpET8qESW1Ykd69,True,2016-09-28,30,12,1800.0,0.17
gYa40OykputsijW,False,2017-12-31,302,26,1800.0,0.1
QN9B8AXO0h7nQ2Y,True,2019-08-12,1087,19,1800.0,0.17
SdxSBTOOOelx0F3,True,2015-12-08,223,138,1200.0,0.15
7BPspBFnjsNWIss,True,2017-11-12,530,95,2600.0,0.23
S1Fxkte6KUEJGJF,True,2017-10-05,1255,46,2100.0,0.08
6TfSFrxXuQjANsh,False,2014-05-01,2454,50,1900.0,0.2
oZgZ0UJfTmLFuTN,True,2019-10-22,1311,28,2300.0,0.34
qNQ6kMwBWZz2vnx,False,2019-03-17,308,11,2300.0,0.29
c2NsavdiWy8lqr3,False,2015-05-21,358,301,2700.0,0.17
rdpGkyQT2J0bGZt,True,2015-01-15,904,45,1900.0,0.18
gzdhnRxXTOn553L,True,2017-02-27,124,71,1400.0,0.06
HJQUKTPVDsrbRUJ,True,2017-10-17,954,15,2600.0,0.36
WvYwSZool58yY8r,True,2015-10-08,1904,34,2400.0,0.23
Z6enRw07tT4oRDN,True,2018-07-30,80,79,2700.0,0.3
geledPLIVfZepD2,True,2019-07-08,405,62,2200.0,0.05
IoMg3aGscce2LHS,True,2019-08-13,1385,15,2200.0,0.32
TEIGpnfCXQwEvMf,True,2017-02-07,1042,123,2800.0,0.22
c4daMj0F3GZX8dn,True,2016-08-17,119,104,2600.0,0.48
lkNREdeazYFYASo,False,2014-10-16,432,61,1900.0,0.25
YQ3stWkXUeUScwD,True,2014-04-21,3279,207,2600.0,0.17
UdtewaWzw6RO6sl,True,2017-10-17,465,161,2800.0,0.43
LaVt8ORCnqsZhbe,True,2015-05-26,507,154,2300.0,0.32
LFd8MsquU3B8PYx,True,2016-06-22,278,51,2200.0,0.25
9nLUaVgI5GVx9mi,True,2018-07-26,507,140,2600.0,0.32
77RrjXbT3ULU1Kv,False,2016-03-21,997,49,1900.0,0.02
b2euxeU6dF4FRU2,False,2014-05-01,1995,9,1900.0,0.28
iZRdpp3sQidmnfj,True,2017-05-11,313,43,1700.0,0.02
ojq2qbO7BUfNfwz,True,2018-06-03,1202,53,2000.0,0.3
EdB4bZrYQyaZoDs,True,2018-04-29,1155,81,2300.0,0.42
IXSEsi64jJgLgay,False,2015-04-01,1091,120,1600.0,0.03
J9GQI1C0oNqoVOr,True,2015-12-08,1260,47,2300.0,0.16
OaGArXBhmlQVaax,True,2017-07-16,1217,84,1900.0,0.1
CJGdtwpivraGe2m,True,2016-03-14,437,81,1100.0,0.04
fQe4awHuX6bXv5G,True,2019-09-15,384,23,2400.0,0.25
48gKdVj0gudEkDM,True,2018-02-19,545,53,2000.0,0.22
3oFJOTbbfac43Yz,False,2015-03-30,1737,16,2000.0,0.11
1uOT8f1t17Rjj1o,True,2014-04-24,3746,64,1800.0,0.32
TAl0OBxkj2yAgYw,True,2019-08-19,642,55,1900.0,0.13
lKHhxCU3mknM4BV,True,2018-06-05,153,21,2400.0,0.3
1Ley46UZwtQHboQ,False,2018-03-07,359,123,2500.0,0.22
aXyGaQsu95JUCjq,False,2016-09-07,1149,14,2900.0,0.6
pyhs3VekpNgRcAp,False,2016-04-25,1351,34,2400.0,0.31
i7AOGVkm5Ptl2jA,True,2019-08-15,207,126,2000.0,0.44
aygvLKfFU8yLRz7,False,2016-11-13,400,70,2200.0,0.51
RKPaRxqYdDDayRw,True,2015-11-04,1123,71,2200.0,0.56
xWSdAoPYsF5sbcH,True,2016-10-27,1108,163,1500.0,0.27
QThqQzhtqBcwf4H,True,2017-05-10,376,21,1800.0,0.18
Hdiwe74NbHMmkg5,False,2015-03-31,2087,190,2700.0,0.05
WIE5DA1RiUHa61E,True,2017-01-29,75,147,2300.0,0.02
ZdDgiCe13Lct6M7,True,2019-07-27,864,8,1700.0,0.0
XIOk5PGFUsfGy0s,True,2014-10-27,1060,70,1500.0,0.19
5YO6U1UPcIdImzw,False,2014-06-02,2410,22,2200.0,0.23
gW6pwlNW4z83AGm,False,2014-05-30,1044,133,2000.0,0.17
yL4tXyuc5hQdnEW,False,2014-05-01,341,257,2000.0,0.07
xNmT3fhJzFivve5,True,2019-10-05,449,172,1900.0,0.4
pVOf4p2m9z5xgMU,False,2015-03-28,1623,84,1500.0,0.16
UeFT0MSII40vCJW,False,2015-03-26,1447,53,1800.0,0.15
YkozzyGWY1EVm6X,True,2015-05-31,32,143,2200.0,0.24
ibQOIGSPi5iA06A,True,2019-08-12,1196,63,1700.0,0.18
wVUgAYuur0LOXqe,True,2017-04-30,159,4,2200.0,0.53
lalCdWizOCRvhb1,True,2017-10-01,1371,115,2500.0,0.51
iRFYPlCAaZyhrHZ,True,2016-01-06,214,68,1200.0,0.04
KI4h75KbA2sR9MN,True,2016-08-30,37,41,1900.0,0.1
bcqrM77DkUu9piL,False,2015-01-13,482,4,1700.0,0.27
TQKTYnXjRIfS4FW,True,2017-05-14,966,75,1700.0,0.07
EOSAX3rrcGh09zC,True,2017-11-29,682,164,2600.0,0.18
11ntMcPVJVsssVb,False,2014-05-01,3562,38,2000.0,0.23
JfpFada668Cg9Oq,True,2014-04-21,2497,119,1700.0,0.04
b3kO8KNddBXQuMS,True,2019-03-17,218,64,1600.0,0.12
q9M7BRu1LhgHjEM,True,2014-10-27,1868,22,1500.0,0.01
3fxAjHIvpPgtAY6,True,2017-11-28,89,3,2000.0,0.11
t1Hea1Ex4JW5wPC,False,2015-03-11,1460,70,1900.0,0.55
1JTsmVYbjg3Ch6V,True,2018-12-27,338,95,1500.0,0.12
9cCGb2U29yal6DG,True,2016-11-14,690,216,2700.0,0.29
ajzdLpxo9RfWgKn,False,2015-04-18,909,113,2300.0,0.27
NpbLgIJfG7pdZgo,True,2016-11-04,1065,40,2000.0,0.16
ZDjIOUGqIWaC6qx,True,2016-09-11,408,78,2300.0,0.26
6P48ILPBICbjdPn,True,2017-02-06,51,130,2300.0,0.19
2WqEzshkV9sNVNV,False,2014-06-02,3856,78,2300.0,0.27
5cyqeL4hBcOdaML,False,2014-09-17,1667,9,1900.0,0.26
uOiDKZH2AoN5H2E,True,2017-12-31,284,7,1800.0,0.07
k6CnKLTgS1njM6t,True,2018-08-29,549,43,2200.0,0.2
3P1P0qVgjESHNlU,True,2016-08-14,605,134,2800.0,0.47
C4mEQ8fJou0RRpS,False,2017-07-22,78,188,3000.0,0.28
Xtp8O2e80jrbUMp,True,2015-11-05,1539,141,1500.0,0.14
jtEQtp5W0VBRwdS,True,2018-10-12,986,115,2600.0,0.55
C1TRfEurepZFC9B,True,2017-11-12,882,86,3300.0,0.69
gCMoOMFJVmkGZYl,True,2015-10-17,46,80,1900.0,0.07
eprYeY58IR47wFu,True,2016-06-08,319,36,1500.0,0.15
9uKlhkeK9IM4sP6,False,2016-08-03,1418,81,2600.0,0.19
a7jkE0Ahbv0grUF,False,2014-10-09,715,155,2500.0,0.41
KKzCug2Uilpndsx,True,2017-07-18,1307,103,1900.0,0.07
pMJyukD2miwLjEG,True,2017-08-01,1095,35,1600.0,0.03
TUT8JydmVBHgwWk,False,2015-04-11,879,82,1300.0,0.15
SxGW0HDH2bttu9l,False,2015-05-24,1941,119,1800.0,0.4
73T4V9iJ2JspbAd,True,2016-04-18,344,11,2200.0,0.26
nZa0qiYwr47S0kw,True,2015-07-25,1771,14,1800.0,0.2
hfgyINMs1cz8xAJ,True,2017-08-01,295,107,2300.0,0.24
RmKPRiPDwT5GYBB,False,2015-12-16,301,55,2300.0,0.3
Kc9F1CZUYbuB6c0,True,2014-10-27,920,81,2100.0,0.32
yiHojzW1UTL5xuP,True,2019-08-02,440,125,2800.0,0.32
v1wu7jpkfPMnEgQ,True,2017-11-19,1279,79,1500.0,0.1
bzBEBcS0it13Xd0,True,2015-04-14,1164,96,2200.0,0.02
fFrXr8764C3A3h6,True,2017-12-12,386,94,2500.0,0.21
uPGFFqrIep9eLqN,True,2016-08-17,577,141,1300.0,0.23
BF0iSNRheGDDdce,True,2019-07-14,804,47,1700.0,0.12
yMVeTWsObhlw6nB,True,2016-12-07,1792,14,2100.0,0.19
vsKmw5mdlPmWE3A,True,2016-01-13,1664,45,2000.0,0.25
HkarBfsTc5kdKQF,True,2017-07-19,428,29,1900.0,0.28
Vo0CBWLw08i8rND,True,2017-12-18,62,94,2400.0,0.21
Vs0hmLh5Rf35oY7,False,2014-05-01,3289,112,2300.0,0.05
CGmdwaVRZBO8pOy,True,2014-08-28,965,10,1900.0,0.39
dkvYJOyIV0K6zh8,True,2019-08-25,1105,156,2900.0,0.4
NcAEKFVGSqgPJc0,True,2017-02-13,278,49,2500.0,0.5
wgajcrFwdhfRuxN,True,2017-10-26,428,32,1800.0,0.3
yaghDkTBCKirKTU,True,2019-11-30,2825,30,2200.0,0.43
5z3G70FO0BZwku6,True,2019-07-28,611,65,1800.0,0.06
kRis2N92v6pQeoE,True,2015-12-13,324,85,2300.0,0.29
U11ldSMcyEE36rj,False,2016-02-10,769,187,2500.0,0.05
LoIfL6MMzFdYQxr,True,2014-12-31,1197,80,1900.0,0.04
W8A5slQNDhH33gr,True,2015-04-14,54,177,1900.0,0.05
JrVT1EEK8W7Y2jp,True,2018-05-21,331,140,2900.0,0.36
04AX0R4NlKWweMW,True,2016-10-28,60,31,2000.0,0.19
x2L7X80bvqPUbns,True,2016-10-24,1153,124,3200.0,0.6
erioZS53EjEG0L3,True,2018-04-17,651,100,2100.0,0.05
F5WmndL42FEEXEK,False,2014-06-02,1484,176,2400.0,0.21
r0mdMqhZsJRXU2I,True,2017-09-09,180,256,3200.0,0.34
XfQUBM48Y7qwEvT,True,2019-06-08,537,75,2500.0,0.31
suyHDoCX6ba9yqx,True,2015-08-30,330,42,1700.0,0.14
ssqBKQXq6tNpeCg,True,2016-03-09,1076,87,1600.0,0.06
Tu7oj6k4FEIsfSq,True,2018-08-06,119,95,1600.0,0.32
V975VA80YXWdTH7,True,2016-06-13,644,152,2700.0,0.47
GZwnLV4iKadnUin,False,2014-06-02,2501,18,1900.0,0.04
9pfDNQjpr0vFpVq,True,2016-05-27,613,50,2000.0,0.47
ZtcylUqoEjJ6uGD,True,2015-01-15,1356,147,2700.0,0.46
VWeLdNUZ3Thhtyz,True,2016-04-07,226,138,2600.0,0.3
qRaHtaF91WCYILd,True,2019-07-30,628,80,2700.0,0.49
uIHhiZwfF7WUMDs,True,2019-02-09,58,116,1500.0,0.08
5PIjZ9HrSu07gXw,True,2019-03-17,1099,35,2300.0,0.23
XvwJml6x6jw7kKM,True,2015-03-18,1083,312,3000.0,0.04
AYyXrYBJaeDhKCT,False,2014-05-01,2965,156,1300.0,0.33
nHzL6cWljXxFFF5,True,2018-11-11,82,61,2500.0,0.35
tuAvR5TfX20NAxW,False,2015-05-16,1135,10,2000.0,0.23
r0MWiJkUTL67adm,False,2015-05-06,647,135,2500.0,0.26
AC3rml6NJgSSelG,False,2015-05-08,979,53,1900.0,0.23
wO2eYTwFSncYk4E,True,2018-05-16,627,92,2700.0,0.31
Pj7VJFqSXoxQ7SK,False,2016-09-07,1433,31,2500.0,0.26
oeDtGaPazBYMtM7,True,2019-03-17,33,120,2100.0,0.56
JSNEaliaJmxSH41,True,2019-03-17,414,42,1700.0,0.05
mUBDco66M0oCp74,True,2019-09-10,634,192,1500.0,0.28
EnqyCD3safhq0oN,True,2016-05-12,1024,98,1300.0,0.15
3trO7YC7wvDsVwE,True,2019-07-10,1146,236,2800.0,0.22
ahnxuM6SJmWqz4r,True,2015-07-24,317,95,2100.0,0.27
n31HuH2LpvPOOLg,True,2015-04-04,45,209,1900.0,0.08
MEvYZCkC1l8dg2C,True,2015-12-29,869,4,2400.0,0.4
oI63HjoWADLcPkx,True,2019-03-17,475,233,3400.0,0.46
qYIHAIBL3VQ2Dh7,True,2018-10-29,698,25,2200.0,0.26
jLC91kTmYoKSOUi,False,2016-04-26,350,247,3000.0,0.25
KP4OBOUcksZbEZf,False,2014-06-05,276,265,2500.0,0.21
8A5UMODJ6qQWaZa,True,2016-02-28,2699,178,1600.0,0.16
GrDwQDWFWkXPaIq,False,2014-06-02,929,123,2200.0,0.25
5NWvuw1wJx4Lrgg,True,2019-10-19,1880,0,1900.0,0.11
ig8TUerIcyVjqha,True,2015-11-22,408,143,2400.0,0.22
K4uPffmsjsf056i,True,2016-12-07,274,9,2000.0,0.1
mzB49LLEmAtlwPD,True,2014-11-25,2735,126,3100.0,0.43
1bJ0fhKRfdZJoxo,False,2014-05-29,378,92,1500.0,0.16
i4T7xqJhusd6Sk0,True,2014-12-04,1373,1,1900.0,0.23
iDEbSK7oGEtgD0u,False,2014-05-01,1594,157,1900.0,0.18
FXRD7IyaIiT2kJI,True,2015-12-06,1257,12,2100.0,0.26
wD2JN3Qn36GMrBK,False,2014-06-10,1269,92,2400.0,0.36
VHxThWp1xZyPeRP,True,2019-09-04,1082,62,1700.0,0.23
FOGKIPict7oAa3k,True,2019-03-17,1990,41,1600.0,0.2
fKdgAzXbpTrDpnD,False,2014-05-27,1638,146,2000.0,0.01
jaLKF1N46iraRbo,True,2018-06-26,614,139,2800.0,0.5
JTLZuKGEtozyAvh,True,2017-03-02,995,37,2300.0,0.12
GgbbqlIYBA5CkXQ,True,2016-03-30,1675,88,2000.0,0.17
kl7zBjHTo6cY15H,True,2016-02-22,545,46,1600.0,0.1
SPZuC3MekMHjjW0,True,2017-10-26,719,232,3100.0,0.51
UyxQ14s28iKuI1F,False,2014-06-04,1699,28,1700.0,0.08
dzFRQOZ73Zz4zZg,True,2018-05-22,89,83,1700.0,0.25
3E465LVaAlzKBe7,True,2017-01-04,455,109,2200.0,0.17
Cr1cy8UIBBUjoaH,True,2015-12-08,59,30,1400.0,0.01
KfkCvCTzgCP8J16,False,2014-06-03,2424,193,1300.0,0.39
F2vKcLrR2oYOFRF,True,2016-03-24,15,128,2600.0,0.44
ybFJf6F7pSRasZp,True,2018-03-05,310,38,2300.0,0.33
MLcSSr28VPvfA48,True,2014-04-21,3232,129,2400.0,0.17
dolaKw13h5l1t1b,False,2017-10-18,331,365,3400.0,0.17
ACkLUCNpN6kToIK,True,2019-07-29,710,9,2200.0,0.39
gerq2HsgO1qHdZe,True,2016-12-04,594,111,1400.0,0.25
LwEDyUca1g6eAPD,False,2015-10-27,1286,33,2400.0,0.28
7wIfmcdK1SWA4ai,True,2014-07-05,84,96,1700.0,0.18
Jz0UVAfdbXzQhp1,True,2015-03-24,815,180,2200.0,0.08
adhVylmi0itjQI6,False,2016-04-27,139,71,2100.0,0.17
PViQ6qwI1stp118,True,2017-01-11,398,99,1300.0,0.26
rBLLWfmfUwJp55s,False,2014-05-26,3157,14,1900.0,0.07
p6kOxeGlKqdPYWH,False,2016-06-23,452,25,1400.0,0.15
FOJ5fEU43PLYUC4,True,2014-10-15,547,172,2200.0,0.26
g0rwP6t6iV3OTUQ,True,2017-05-29,132,61,2100.0,0.08
aUnCFtSWMVSsqxo,True,2014-04-24,3697,315,3300.0,0.18
3JX5x3Qd5uGOYk0,True,2015-10-08,692,109,2000.0,0.06
khoVxxSp8ofrHCg,False,2014-06-05,1877,50,2200.0,0.27
8gPAZvbpwsNQ7mC,False,2014-06-21,1359,118,2300.0,0.22
jRahzk691T4NNaL,True,2016-01-05,328,98,2400.0,0.33
bNnNkdoPHv7ZQkP,False,2016-10-07,184,40,1500.0,0.04
a6afumeGJ2UzThG,True,2017-10-17,278,102,2300.0,0.31
mMBkBBN5TPKRD0Z,True,2015-10-27,349,64,2300.0,0.29
zK7NncV1nYrIrvO,True,2015-09-30,339,53,1000.0,0.07
cNJxVMzHcT41Fio,True,2015-02-26,685,70,1700.0,0.26
7NWuon6DIdls3Z7,True,2016-06-29,1472,227,1100.0,0.19
BdfRglGjYxTcQvK,True,2016-05-18,284,2,1300.0,0.18
39VyvxQy6U1ePe2,True,2015-10-06,1310,56,2100.0,0.21
R2Gs4lMw2uIcwZi,True,2019-03-17,711,92,2200.0,0.13
