user,item,item_group,rating
btbqhbl0A3gdFwU,6TOsuIa4joSpOeR,10,5.0
mUNZqhOzoGuNDXx,6TOsuIa4joSpOeR,10,4.0
LeoTz108c9dSTAw,mX4JeqHDneC0xem,23,5.0
D92xgwtyfxPB7Es,5B9ImK1pNlbNh9J,2,5.0
IbELJygZCB88rXk,wkfQK5W5XmdGeHN,31,3.0
2lcPXMOkPL2PKHh,wkfQK5W5XmdGeHN,31,5.0
U6uWLqzEqBWIE9T,wkfQK5W5XmdGeHN,31,3.0
QmgSEWfo1Q0yzWJ,wkfQK5W5XmdGeHN,31,3.0
pZ265G9WwHq382r,wkfQK5W5XmdGeHN,31,5.0
cqZu38SHrFqMxPz,c7zV4nkldCs7Ary,23,4.0
WhBoqxYnoiQaSK2,c7zV4nkldCs7Ary,23,5.0
riaMR1PkwtO7V2X,2TuJP3jW4wFUw5c,18,5.0
CVzkWbfzXNmxs5e,b6va1niaf4hUHC1,9,5.0
thWUnRt1uE7br0X,b6va1niaf4hUHC1,9,4.0
oPUrqWQ0Lmuu3UP,58s8NNhanClSMXU,16,5.0
mVwdXDhvYVlHGOw,58s8NNhanClSMXU,16,4.0
4rjXsRtCeLgU9s6,XZFjVJ7avqAewZg,19,5.0
U6uWLqzEqBWIE9T,MWQdkVTTnJFPHqB,31,2.0
szjsdKHAyThXvET,4OaOuR65kw4vzEg,34,2.0
Osubev9JrojEuW3,4OaOuR65kw4vzEg,34,5.0
pez0thsTyiqi3UX,4OaOuR65kw4vzEg,34,5.0
VrzJIgqYoBXBIKQ,y7eesHpWdC9RK5k,28,5.0
gXO6EaXYHUUghcw,ORcaZvKZCgIQ8TF,44,1.0
VUScTeOLu6Z5Pda,5sVJL4BlIS3r5dI,27,5.0
gwZg2wlEHOHJlMI,0KnydzXU8s5lZr9,16,5.0
jtopmT5UX6Ne74u,7Sn3HwsFWuWPWg4,3,5.0
VxFtWwjZMPrkpzJ,9Ekwg421aqpQEx9,42,5.0
o2QPwdCJNjhIcwS,9Ekwg421aqpQEx9,42,5.0
VUScTeOLu6Z5Pda,9Ekwg421aqpQEx9,42,5.0
hFa8H7u3m4Py11H,9Ekwg421aqpQEx9,42,4.0
qZffTEkAAC5E47P,iod06phoaIofj2w,26,3.0
9jiiSjjKyzNFBfH,FkGMiXUUE85OJhD,11,5.0
n6UzYSy8r4fFitx,FkGMiXUUE85OJhD,11,5.0
CJqTFY3U3Ntlf6X,FkGMiXUUE85OJhD,11,5.0
U4eMGGPLJyL7nBa,7aHLTkl7IWJ5FgP,28,4.0
din1BwhJVt3pJGU,7aHLTkl7IWJ5FgP,28,5.0
6r6snIRcKLXFXln,H0VAA6hiXrLC37K,20,3.0
XnzQ2hNNurOo8UP,H0VAA6hiXrLC37K,20,5.0
Cl0ik15TXjDhqgo,H0VAA6hiXrLC37K,20,3.0
78Ptrn9p54BjITG,H0VAA6hiXrLC37K,20,5.0
iatxwuHLowdHWtK,T8LdXZVsiJTtqmJ,14,3.0
icimhoqXcKNnfvl,dAyCXpBquMrpFHe,1,5.0
ZK57Q4WE5Gv9v9K,PtHEhTS84DnOG2y,1,5.0
orvs74jFIJpuIil,WPxmgmdVkrV5TXv,5,5.0
uAk0mSbZyKpxNlJ,CD5A7gYGByhj2tv,24,5.0
xQjNHCiUI7ok62a,CD5A7gYGByhj2tv,24,4.0
w9AqIuGhJLalfp2,8so9osUZ9Ppxdny,13,5.0
e7FiFopgiZuoKoI,8so9osUZ9Ppxdny,13,5.0
JS33gAcgGizsmxU,wuBpnSDGkOECCtg,31,5.0
JmYADnKKqtJ0GYi,wuBpnSDGkOECCtg,31,5.0
zb14nqWd0Rjoud1,wuBpnSDGkOECCtg,31,4.0
thWUnRt1uE7br0X,wuBpnSDGkOECCtg,31,5.0
hFa8H7u3m4Py11H,wuBpnSDGkOECCtg,31,5.0
HznvtmvNV3zjUzV,2oWHaTJMrpcESlu,20,4.0
Cl0ik15TXjDhqgo,2oWHaTJMrpcESlu,20,5.0
gAAgu2LHiGaJ3Aa,vlJa5itqKS1zw0r,17,5.0
GWqrqTREJAsnt1P,WmbNimZ8nxrurP8,44,4.0
In5agUcBmfm9Ut4,IqCFgUXWZT2iVun,13,5.0
H4LliiGW407rpL8,6a7HvfEXz2eTLpg,44,4.0
MUBbzmMH6ODMeNU,7qSppGoyzr45WDm,11,5.0
szjsdKHAyThXvET,7qSppGoyzr45WDm,11,3.0
vkWzSs3HZgCFwQy,7qSppGoyzr45WDm,11,5.0
MEFE9YxxRkvX2Xw,7qSppGoyzr45WDm,11,4.0
3HVngVpyCuSK8Ub,PxcjIQKQQbj0gmU,25,5.0
KxfBIOf52nNN40C,VcFRAT2lPrndyr1,18,5.0
5AT49toVDSYHZoa,VcFRAT2lPrndyr1,18,2.0
jT2HdPWwIzRC80b,brBbtuvNQhKzF2s,21,5.0
cu7OS0SoiUu3ZCs,MMIoIIMUTl5R8TQ,44,4.0
b7hVzqgDYkuNFO2,lxV5Q58bx1J9hzL,25,5.0
NYuDZOi7XGCw9IN,RihOwpUJQrIurdO,16,5.0
jFkohX9H0Krxp6k,enD5CyMQp9JbaUN,13,5.0
T3GmCTxSfsySCpC,z8gwM6Gz6APji48,6,5.0
mUNZqhOzoGuNDXx,z8gwM6Gz6APji48,6,5.0
bjDWqCp9HP04xSK,LeNYa7Pt9zpWBhe,2,5.0
jrHSckD2zdyPdXN,LeNYa7Pt9zpWBhe,2,5.0
ae6qfe97DbvtHBE,haC0ANMytNp8Q4P,13,4.0
lrc2xrQFEs1FLRu,9eSgD8txGnUbNPC,30,4.0
4VC1wahu0grQKTB,9eSgD8txGnUbNPC,30,5.0
oPUrqWQ0Lmuu3UP,MlwGu01jZacZcyC,10,4.0
MpS6aLMiHBwpP2t,tuplDbntzfVmgF9,8,5.0
pjZg7BhIpGKBSVo,zAztJzM7zuKUDra,17,5.0
FLuZRC0cYELox8c,PFJVz0RnVQ0vF2n,22,5.0
yYWFISOw6FogeUl,GhkiBJJ35zKh5Sz,22,4.0
LQzkUujWWgn3gFV,GhkiBJJ35zKh5Sz,22,5.0
hsgkBaNIP3zUyv3,PKJKudPI7f0aVRY,12,4.0
FQkgl6n3uCG7xVd,wT4QgenlnAZKPEv,10,4.0
AsII5mGHYWJHfgc,tfCux6JzoTiYrPx,13,4.0
JmYADnKKqtJ0GYi,8O8JqBwy2opfz99,11,5.0
pImhXTAFRHbvHsc,Fbja13CbdnvQ0Cn,3,5.0
fHnOZ9ep7kg44YK,Fbja13CbdnvQ0Cn,3,4.0
4Id448OSLzwkvm3,9adbRXz9Qj3CO4e,38,4.0
gLjghqTmNJv8Tpr,9adbRXz9Qj3CO4e,38,5.0
9Z7SFygeLhnBUms,9adbRXz9Qj3CO4e,38,5.0
AYuMfA0MP0xTCem,9adbRXz9Qj3CO4e,38,4.0
ocwk5iBmBUFiNGw,9adbRXz9Qj3CO4e,38,5.0
7hEVHlA6gF6sutp,9adbRXz9Qj3CO4e,38,5.0
SsY8KIrzOJrVESX,9adbRXz9Qj3CO4e,38,5.0
SHaPB2ImbyiYOdd,e58FpKJ9Qp9d5OK,47,4.0
6yJyJYZpLh2uVO6,e58FpKJ9Qp9d5OK,47,4.0
A5Y312nQ2dnNYOG,e58FpKJ9Qp9d5OK,47,3.0
rPXsKhO3Fh8wIM7,e58FpKJ9Qp9d5OK,47,4.0
CyHPy0eJGPS5CUm,e58FpKJ9Qp9d5OK,47,3.0
cvftqZivGSkKvWt,e58FpKJ9Qp9d5OK,47,5.0
WWHTjYwYXwlpUC5,e58FpKJ9Qp9d5OK,47,5.0
MPx5o1eKToowOhA,e58FpKJ9Qp9d5OK,47,4.0
okWqQfUXKrhjX7I,e58FpKJ9Qp9d5OK,47,5.0
7q8xS8hIolGYwpQ,e58FpKJ9Qp9d5OK,47,4.0
Qhxj6LXrm1CvYlA,xM2YAjrPLdxXIid,13,5.0
4e6LtE7zwkl9rP1,TDf142oSixU3xa5,28,5.0
YehuD30VL5pIcer,oWJjvjhqTqjK4Gu,2,4.0
zzAs16zqskIkDWm,oWJjvjhqTqjK4Gu,2,5.0
v2JO06N24dUkETt,2YgXq5gpOX1hZdE,0,4.0
LkJ97vL6L3M4qX5,2Y6mXCd13tvVdtB,5,4.0
hTA7AlPfknTzoQp,2Y6mXCd13tvVdtB,5,5.0
BOEsgPxaIRS8tg8,2Y6mXCd13tvVdtB,5,5.0
YGo9FwYuH1BKY7a,2Y6mXCd13tvVdtB,5,3.0
K5CBIPjSC6AliVv,u6ABvYfg3ZJnqiR,3,5.0
jTHI9qHHE8CCEm3,bJzppjfogfD9Wlr,3,5.0
c77rycq0A2wG6zh,Q3fOQwhKCm8W2wh,7,5.0
IYCqE35f5Dk6kJL,W4ee2BsidSp7TU5,27,5.0
mUNZqhOzoGuNDXx,CXUo1eAyBxViRKU,6,3.0
WQhLPRnRzn45BMg,SjN7KWOTtUI8iGa,30,5.0
lrc2xrQFEs1FLRu,xJAale2jWpBPjcg,30,4.0
gwZg2wlEHOHJlMI,xJAale2jWpBPjcg,30,5.0
uxOYtwfrDTmypFE,xJAale2jWpBPjcg,30,4.0
2BnCPHdzvNzdfzF,UP9IDHy3OkBXWXa,23,1.0
zN7O6kaeizIYmHv,5jHF4AZBPnSohnm,24,5.0
8hDxDTgvy3rlNxV,kZ8y5oNKZRcffGg,21,5.0
HIMrPkatYxYJATQ,kZ8y5oNKZRcffGg,21,3.0
PkCWrqhLKyJ4kQm,kZ8y5oNKZRcffGg,21,5.0
9f92qugW5xXXcSH,kZ8y5oNKZRcffGg,21,5.0
xQjNHCiUI7ok62a,kZ8y5oNKZRcffGg,21,5.0
N9xhb0bVJBz2N1l,kZ8y5oNKZRcffGg,21,1.0
RvCH7zTinxLPy41,kZ8y5oNKZRcffGg,21,4.0
FwdvQsFXT6vZVmC,9WNXVNOW5xvWTsA,18,1.0
ZpVagYfejRPncWx,9WNXVNOW5xvWTsA,18,1.0
HznvtmvNV3zjUzV,cEnLBEjUFvBqiQa,2,4.0
AJAlONp2QMyZO8B,cEnLBEjUFvBqiQa,2,5.0
MEFE9YxxRkvX2Xw,cEnLBEjUFvBqiQa,2,5.0
iej2qsYA0EjHiJf,PIlVP0DmAHCk7iY,36,4.0
rPXsKhO3Fh8wIM7,PIlVP0DmAHCk7iY,36,4.0
7hEVHlA6gF6sutp,PIlVP0DmAHCk7iY,36,5.0
lqlAEu7aayOCFgR,PIlVP0DmAHCk7iY,36,5.0
MPx5o1eKToowOhA,PIlVP0DmAHCk7iY,36,4.0
esUthnF34dc1mAf,PIlVP0DmAHCk7iY,36,2.0
okWqQfUXKrhjX7I,PIlVP0DmAHCk7iY,36,5.0
YdM6e1H9Duvt2UO,PIlVP0DmAHCk7iY,36,5.0
b7Qnd5YBAKx4sbY,ZvyrZBjUmSiaGNO,33,5.0
5b7bW5cUZWX9MMe,iWupJORP0Xp9qH1,4,5.0
FzUWQPfEqPDGFLB,PV2dUcCYezGISrL,44,1.0
CSX6gNf8pgG4bwi,STGuVpt7rFmUAax,44,4.0
BOQmRa7t8TkorSw,pHNEcYMK8iSHfDj,13,5.0
AYuMfA0MP0xTCem,3Ov9oKX7dGIia11,47,5.0
je2kTch94pK2iuK,3Ov9oKX7dGIia11,47,5.0
Rk8kcJqRlKXeacm,3Ov9oKX7dGIia11,47,5.0
cvftqZivGSkKvWt,3Ov9oKX7dGIia11,47,3.0
WWHTjYwYXwlpUC5,3Ov9oKX7dGIia11,47,5.0
6a9UMpetCf42dE3,3Ov9oKX7dGIia11,47,5.0
orvs74jFIJpuIil,ZAn1zYmTXjHqCk3,5,5.0
kLSaGsxEerlhq3A,OjRyPirA97HkC6Q,44,2.0
BWmjMEpWaV80SP5,ANegupUKZ4mK6eM,28,5.0
dTMIzhWQgA924Zj,j5R9i1RWxlzYivg,11,5.0
8PRbQCzjOEQ3MDU,4CUaDrhHY61GGSc,1,5.0
BOEsgPxaIRS8tg8,4CUaDrhHY61GGSc,1,5.0
u75E7cQGAYQpZQ2,949J1mT0vY1FR9E,27,4.0
RvCH7zTinxLPy41,949J1mT0vY1FR9E,27,4.0
kA6Z036wvli1jHW,jx8tCKoJwXhdz5u,13,5.0
YarOzvFkSaSSlF5,jx8tCKoJwXhdz5u,13,3.0
LQnvWRyxX2O1mbS,jx8tCKoJwXhdz5u,13,5.0
MpY6niFOIe3loWR,42uLBuOa7Rb1RsQ,34,2.0
FLuZRC0cYELox8c,q89o2LwFeTbv5rH,22,5.0
VmzUYspH3dLm9xg,mmpEdtkNHgHcYpT,39,5.0
DOvNEbH1ZIqyoCt,mmpEdtkNHgHcYpT,39,2.0
CAkUF34S2tQ3UMh,mmpEdtkNHgHcYpT,39,4.0
pmug8xRPIfwLI0L,gxe8VD3QNYkSwWm,44,1.0
8B3jlhrUNC0fkYM,gxe8VD3QNYkSwWm,44,1.0
bncBSSPvG6LNUYi,eKM4YUkqEIZ4892,15,5.0
5b7bW5cUZWX9MMe,eKM4YUkqEIZ4892,15,3.0
7tuYKdtqKuNIJBJ,eKM4YUkqEIZ4892,15,4.0
cqSiSE0B9J40aGA,04yJMpjhHIrTLLM,44,1.0
hqXSooBfUOWMyKE,wJmxykgLyfZedsI,6,4.0
pR71eHKv27S5F7u,9LdjXHvGxcjzBrD,21,5.0
VUScTeOLu6Z5Pda,QkCsh26HpZLvFHw,27,5.0
7JZg9ARhdLaPOQM,QkCsh26HpZLvFHw,27,3.0
YBEuKzvneVk6AYv,iMI2SCLLqRNY4pL,39,5.0
DFbaAVNko1UDAmz,iMI2SCLLqRNY4pL,39,5.0
wTH0aBa3aACn5p4,sbDYXxPCi6Hix7P,15,4.0
KAn2FmUz498nt35,j3nYaiPGxPI1PI4,23,5.0
uKgEqnVUwlYXhQZ,j3nYaiPGxPI1PI4,23,4.0
lWvtG6qENsu7Hof,j3nYaiPGxPI1PI4,23,3.0
P7SAQ7Ciw242VDH,lhSVIJ4eG4U8jya,34,4.0
cfhTo032rTtEkLe,FWQ3oR2esGnQt0I,26,5.0
3trBQmVa9kXfdSl,FXuSdAHwwn0Ua0F,0,5.0
OdokAjsr1Im4Abb,2I1VP0StQG8SAQV,43,5.0
7CkbJTUWEMwt1Ec,2I1VP0StQG8SAQV,43,5.0
LlG39ehsrgX7L01,2I1VP0StQG8SAQV,43,5.0
u0XxCg3ZAJTO6Te,2I1VP0StQG8SAQV,43,5.0
mVwdXDhvYVlHGOw,gkj4nKOtgkYmlzD,39,5.0
zl34h1zI7gtOKKz,z9WWU6zEIUDwOMF,11,4.0
9jiiSjjKyzNFBfH,z9WWU6zEIUDwOMF,11,5.0
2VHgSbgPAdNFZUQ,zFxsNYY8JqETwL9,32,5.0
bvx2lYbO6qu4Qb7,64gQe0iLy2TTDAI,24,5.0
TjJlZt1mZKeW5Nf,AezhMyUPg5ulOoX,1,5.0
jLcmB431neyosll,AezhMyUPg5ulOoX,1,5.0
bjDWqCp9HP04xSK,AezhMyUPg5ulOoX,1,5.0
b7Qnd5YBAKx4sbY,6ZKYUStLBN1N0Um,33,5.0
oi2ut5f6cvXqQXA,yfmvcVfD9G9J8ca,44,5.0
pL7O40mrjb6u8bi,HRV1ZL7GGIERR7e,20,4.0
j5K0oSznWal99iy,HRV1ZL7GGIERR7e,20,2.0
1jQcghykuz71t3h,7ubhgU5XY5NkJ7V,28,5.0
jHW4SS6cBXZM8cy,kPN72rF7ZjCs5rX,7,5.0
LGzCnzadHFgTsUx,kPN72rF7ZjCs5rX,7,5.0
EdSMP4pPfq6NGgr,EAnwrb50HZIA1Wi,4,5.0
5b0sO9lIejcwyy7,4GrAlu6Xo4KPjO2,17,5.0
zb14nqWd0Rjoud1,4GrAlu6Xo4KPjO2,17,5.0
ae6qfe97DbvtHBE,4GrAlu6Xo4KPjO2,17,5.0
MEFE9YxxRkvX2Xw,4GrAlu6Xo4KPjO2,17,5.0
ksI6eb9gRvZKa8Q,AFSkjTPqNLdv6cB,45,5.0
bjDWqCp9HP04xSK,AFSkjTPqNLdv6cB,45,5.0
bjDWqCp9HP04xSK,LGV5vsc5fFBl6Mt,36,4.0
pa8IoyW1Qnr14WD,p3RiL3pqz8Jr3aR,15,2.0
QKfjB8IsJ7qh2W8,GXQpY1UTNnccfGz,2,4.0
riaMR1PkwtO7V2X,f5UMfuDED1y2BEW,18,5.0
zznbW2JwgoZz6Mt,Czsptv6rqFmTQsl,2,5.0
dMqv8SiUsGsNH0M,0ubPRdAJ8tigRTo,27,5.0
huXZrtEXpuVDnyI,mHOwSRCsITlfNhe,44,5.0
WBIQycmxkUhF72y,hrnRWKQlq1zU1dN,15,5.0
IJJMPHP3YH0gk6Z,hrnRWKQlq1zU1dN,15,1.0
IJJMPHP3YH0gk6Z,gF3j8bPz7DviTd3,44,1.0
cT1wF9HdMxQuJ5N,nxDoxFYVDjZIJIh,1,3.0
2BQQSvHdyDHrWAL,aDt181WxUMeqqda,24,3.0
Mnh8LIjpiS5M6wq,i3WfhEzAaQOT0IF,28,2.0
xzMmalf0UhLo09h,9ThH0RQHTKgDqFj,16,4.0
cqSiSE0B9J40aGA,9ThH0RQHTKgDqFj,16,5.0
RsSZACcOXTKrWKM,syfZ42sXUEG8jTH,28,5.0
cfhTo032rTtEkLe,syfZ42sXUEG8jTH,28,5.0
0fYRjYwqMKhSY3q,G8cVUApFt5bZTuP,44,2.0
uE6PvVF4vOP7YvH,jTKobNKBtXbXHTt,44,1.0
ke6hYCKAFOpv9rr,Zy3V7kun8tOaoK6,41,5.0
IJJMPHP3YH0gk6Z,YL5iPgKuNBxBgeM,23,4.0
rnHb8bGs8WZ2Mqe,YL5iPgKuNBxBgeM,23,3.0
JEMV2jzLFmknAFw,iJe0BcLvUnbNKLj,44,4.0
CMTh0kxiopmdT4i,Go9YIPzV9n5bD5j,29,5.0
yIIleBAEYBjQame,Go9YIPzV9n5bD5j,29,5.0
NWVdgEeKdy8sGfp,gnRSFKHQIMhS5Ur,26,5.0
WBIQycmxkUhF72y,y51NqmUUNHq9Y5p,15,5.0
0EYQe8Szrrhr1Wz,y51NqmUUNHq9Y5p,15,4.0
cT1wF9HdMxQuJ5N,raGIlPgLy7cJOLC,1,3.0
o2QPwdCJNjhIcwS,7rq1n0Zi4UVlepm,42,4.0
WBIQycmxkUhF72y,Di8onmj1yjTSLSY,15,5.0
8ljwTfvK5uKUZb9,Di8onmj1yjTSLSY,15,2.0
Qhxj6LXrm1CvYlA,Rp8NzEMsv8f4qX6,13,5.0
MpY6niFOIe3loWR,uQ66P9A7BXGjwMX,34,4.0
HSXCim27bdgD7Cl,uQ66P9A7BXGjwMX,34,5.0
jHwrGATwSMYdBEL,0WzygrtW2jC109l,18,5.0
uAk0mSbZyKpxNlJ,cFjZqdqaB1iRPJR,24,3.0
m7feFaZIpJAIi05,cFjZqdqaB1iRPJR,24,5.0
RFYcp43uRfJSpSc,vF2YPRTHox7YdRV,39,5.0
XAn1TyNJjemrtHM,GXXOevLfwvA2sej,23,4.0
IbELJygZCB88rXk,NoxvGUTJYhCvaDf,0,4.0
zzAs16zqskIkDWm,iHy2QIFCV9z23rw,2,4.0
TAdYJV9MDqPQSAN,u2j0NqZIxFe5N3F,0,4.0
LkJ97vL6L3M4qX5,yH9NuJr2oMiAoBH,5,5.0
EE8K2MCXdnxSVmS,yH9NuJr2oMiAoBH,5,5.0
9eNovtA0HG0RQ8W,yH9NuJr2oMiAoBH,5,4.0
mrStsj0iifdzAOg,yH9NuJr2oMiAoBH,5,4.0
IJJMPHP3YH0gk6Z,yH9NuJr2oMiAoBH,5,3.0
M1qjhhrN0sdnJ39,yH9NuJr2oMiAoBH,5,5.0
IirwNaWwePIuwhz,1KkTQqgtT5u1Sx3,9,2.0
tKkDQPwQEbgToFA,1KkTQqgtT5u1Sx3,9,5.0
u0XxCg3ZAJTO6Te,1KkTQqgtT5u1Sx3,9,5.0
WOn7shZTvhtcY0x,1KkTQqgtT5u1Sx3,9,5.0
uEMj2TIiu351FVZ,YDbUFh4MVrG99po,13,5.0
y3G0j73snUtq4C0,YDbUFh4MVrG99po,13,5.0
KxfBIOf52nNN40C,9Awx5uma6OvJ8T2,18,5.0
0EimUBrQzwyLfYN,UXp3VPj690ULYZB,20,5.0
th5dz1vODMlC3z5,UXp3VPj690ULYZB,20,5.0
JmYADnKKqtJ0GYi,UXp3VPj690ULYZB,20,5.0
Cl0ik15TXjDhqgo,UXp3VPj690ULYZB,20,5.0
BWmjMEpWaV80SP5,zbEltdcdvVpUANC,44,1.0
ki4SAMbF89mzKEg,a0Q3sF9Z0I2RWOr,43,3.0
9uYHX0qf14GgKM9,fqNefFAlaQ50UQR,7,5.0
fHnOZ9ep7kg44YK,fqNefFAlaQ50UQR,7,4.0
Ff7qhoEXGD73PLE,tYf57fIzYciVeYJ,24,4.0
LxQiiA7cHZ92pCD,oz52s1TrSpnyTuk,24,5.0
djsxfjpypdYWUaa,cFiqtGazstMsT9o,11,4.0
XKy2GNNKNFzmFef,cFiqtGazstMsT9o,11,4.0
ijxmdfL7QXBV2g5,cFiqtGazstMsT9o,11,5.0
IJJMPHP3YH0gk6Z,cFiqtGazstMsT9o,11,5.0
RvCH7zTinxLPy41,cFiqtGazstMsT9o,11,4.0
b65FEnrmTI94eFA,cFiqtGazstMsT9o,11,5.0
Kw0QUHWpzCqNrrz,cFiqtGazstMsT9o,11,1.0
QwAuo1k1uWNLHE9,FGBctqyvIP6n9M7,7,5.0
UM0J2D1hQRUnFF9,pELhc2OQ0EcjEve,3,5.0
jrHSckD2zdyPdXN,pELhc2OQ0EcjEve,3,5.0
9tujUH1solJ85V8,YTjrCOGeheZvIVO,15,2.0
cvftqZivGSkKvWt,YTjrCOGeheZvIVO,15,5.0
u75E7cQGAYQpZQ2,YTjrCOGeheZvIVO,15,4.0
szjsdKHAyThXvET,V5fOx5YUOmgjoc6,2,3.0
MFRIroaDtO24BuN,IaXRNDbEizpqNnF,40,5.0
2U6rkXbJlayUU1u,c0wcp3HaOspWaoS,8,5.0
jFkohX9H0Krxp6k,S5Hiu5PPqChVIDF,13,5.0
JcNBXNvcoawCvUO,LLPcqvYjxTM5uwy,42,5.0
o2QPwdCJNjhIcwS,LLPcqvYjxTM5uwy,42,5.0
szjsdKHAyThXvET,LLPcqvYjxTM5uwy,42,5.0
TkBw6EYlxiUZA8n,LLPcqvYjxTM5uwy,42,4.0
X3NdhFVEBPdeyMv,LLPcqvYjxTM5uwy,42,5.0
AwjO1c9MHd4FlfH,LLPcqvYjxTM5uwy,42,5.0
zoeNZY8KiBelpaQ,ld7OqvUeXoh938d,8,5.0
LQzkUujWWgn3gFV,ld7OqvUeXoh938d,8,5.0
CUql5upxJS0ZDRv,873iT5yhiO8Rccr,13,4.0
P7SAQ7Ciw242VDH,NQzSKe4Q6F4dM3D,34,5.0
yQc14jzow5y9U7c,EWp8hlEzmM2ZfcV,15,5.0
J2JbyxlCkGV9wkK,EWp8hlEzmM2ZfcV,15,5.0
VUScTeOLu6Z5Pda,EWp8hlEzmM2ZfcV,15,4.0
bncBSSPvG6LNUYi,EWp8hlEzmM2ZfcV,15,5.0
kA6Z036wvli1jHW,N8BaL5PpoabbXUV,12,3.0
D92xgwtyfxPB7Es,N8BaL5PpoabbXUV,12,5.0
WMME8miPItSOiY4,Kp1lXxqnIgIkHh5,39,3.0
TsLnsTN0h6Im1Fn,nDPy8qEHMk5d2sG,12,5.0
Dy8sapTXhRr8P0f,dHyJssKUnhPwQgV,35,5.0
1tQRcKWchQ28VEE,QSAOgPPrFNBAok4,29,5.0
1tQRcKWchQ28VEE,t2VYptj2o39OhVg,29,5.0
vJHS8alUDr5avnG,xyG8HVkRmwvWEO4,23,5.0
CVzkWbfzXNmxs5e,u65BeZ9CUDX11Di,8,5.0
bEVybUfjir1eGcM,ZePCRJOOAB7z1vF,21,5.0
3ITM5Cbn7L1t0oH,7u8FtIWe7lxDG9W,3,2.0
XdmbvUVo0fSEZj2,7u8FtIWe7lxDG9W,3,4.0
yRJ8anV4aU9L8B5,Vqais5QnvbXxvvX,16,5.0
MPx5o1eKToowOhA,EX38ElCiWgJrB4X,36,5.0
AIxhfHmF6g7lrOp,EX38ElCiWgJrB4X,36,5.0
zHvDcj6Ly3z2n61,c66ahwH9z6DjoNg,9,5.0
BInAJPmZ0G6CZMJ,yQc1g1RxZKeeoaw,44,2.0
bRlQX6gUBz7IPuc,h5MRG0NHDMVTbOF,11,5.0
C6f4m3UhPjGmKq0,h5MRG0NHDMVTbOF,11,5.0
fbANKGVykfTiw68,h5MRG0NHDMVTbOF,11,3.0
YORG3UrFLQmJT3X,mREX9AaCI2DhpfX,26,5.0
t9cCf5qDwavybr4,mREX9AaCI2DhpfX,26,5.0
zb14nqWd0Rjoud1,flzFJVmKlzV7HYp,31,5.0
drxs6PIPbgAPy8e,9Lld96fRrLrwQOe,4,5.0
XKy2GNNKNFzmFef,ouUG6hK5gR9pkWV,46,5.0
puOsAIdS4Q7gBT4,ouUG6hK5gR9pkWV,46,5.0
zl34h1zI7gtOKKz,ouUG6hK5gR9pkWV,46,5.0
uD2mPmANvp5iBN6,ouUG6hK5gR9pkWV,46,5.0
0EimUBrQzwyLfYN,VEXHQn8rTCQ31hV,12,5.0
qRaBtRKQTPzVXH0,VEXHQn8rTCQ31hV,12,3.0
f9vSSFjzLoqQb4b,VEXHQn8rTCQ31hV,12,4.0
lSHc97zDMb6elZu,MyYccR83NE3PH6e,47,5.0
12VUxSAD0Ealqpm,MyYccR83NE3PH6e,47,4.0
lcYWtvR0sIQc6P4,MyYccR83NE3PH6e,47,5.0
pa8IoyW1Qnr14WD,MyYccR83NE3PH6e,47,4.0
G7nalAtXCSP8gBL,MyYccR83NE3PH6e,47,4.5
okWqQfUXKrhjX7I,MyYccR83NE3PH6e,47,3.0
7q8xS8hIolGYwpQ,MyYccR83NE3PH6e,47,4.5
BfngCBsGLCfHV9I,MyYccR83NE3PH6e,47,5.0
F5W3lw02GNGhxiJ,MyYccR83NE3PH6e,47,5.0
0gZytp6zUCSJ68g,jF9eke00fNR4oaz,39,4.0
ILa07ICBBXHG00L,IOiL1m15TvmqfSW,9,5.0
va31qKXHAN8fDw7,ahqqLsjEXzEHDDD,1,5.0
WddXGGPEBtxgcKc,ahqqLsjEXzEHDDD,1,1.0
TuXNcBkWd4Bu8qm,ahqqLsjEXzEHDDD,1,5.0
YqOQqGCrnLx9eh8,rgZlp7e6LlX3uS6,39,5.0
BWaqZYtTPDg6uTa,cilxr7OCG6RrXgw,5,5.0
gBtHFIYz1oigMdn,cilxr7OCG6RrXgw,5,5.0
aU2onyCJrCEjRIY,YACrzVgp4U6Fyy2,17,4.0
Qd3H0v4rvyofX4o,p74CewtXgAxXI16,3,4.0
zYJVfzwu5cbO1Y8,Zsbza30Hbw26oH2,2,4.0
blswoHTld3XDblc,Zsbza30Hbw26oH2,2,4.0
zznbW2JwgoZz6Mt,Zsbza30Hbw26oH2,2,5.0
LeOzOLPxfBmB7cw,d3PnqckaUfjIG0F,0,5.0
8hDxDTgvy3rlNxV,zEdEkwdM4z4XK08,21,5.0
uEMj2TIiu351FVZ,zEdEkwdM4z4XK08,21,4.0
N1sghJ6JZEzUIyS,zEdEkwdM4z4XK08,21,5.0
jd2Ip1MgAQ0XgzW,zEdEkwdM4z4XK08,21,5.0
8BRA5GWHMOOUcja,Q1Hln6mL3N41cdF,31,4.0
7JegGpfcneQUFNC,vudDiHpwaSyAkBM,16,3.0
LlG39ehsrgX7L01,vudDiHpwaSyAkBM,16,5.0
7kzEvfy2TaMUyUy,EdOFTKeSR0gzjNY,21,5.0
YGo9FwYuH1BKY7a,EdOFTKeSR0gzjNY,21,3.0
7blpLz9bvR9UQVv,EdOFTKeSR0gzjNY,21,5.0
